Market ID,Region,Store # ,Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
38,4,7188,340,40,5927,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,69.80%,56.54%,25,77.80%,60.30%,66.30%,79.30%
41,4,1286,359,40,29,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,79.03%,81.82%,14,80.00%,42.90%,75.00%,87.50%
41,4,1339,359,40,159,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,90.93%,84.57%,10.9,90.50%,95.50%,86.20%,94.20%
41,4,1339,361,40,1094,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,87.83%,78.32%,13.2,95.50%,81.50%,95.80%,82.90%
41,4,4521,485,59,998,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,84.80%,90.31%,10.6,85.70%,82.00%,85.20%,87.20%
42,4,585,485,59,998,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,89.21%,89.23%,12.5,90.70%,83.70%,88.70%,93.90%
42,4,585,485,59,2442,SPARK,Scheduled Standard Delivery,32,Executive Review,Recovering,Store Focus,202221,90.11%,86.64%,12.3,90.00%,86.40%,94.60%,89.80%
42,4,585,485,59,6172,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202221,76.58%,67.98%,17.3,72.30%,74.50%,71.90%,94.50%
42,4,638,485,59,6172,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,76.77%,69.44%,17,67.50%,76.10%,82.10%,86.30%
42,4,1035,9,61,5725,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,92.97%,92.26%,10.4,97.20%,91.50%,89.30%,93.40%
42,4,1035,73,46,2891,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,82.79%,82.65%,16.7,89.90%,71.40%,88.90%,82.20%
42,4,2806,73,46,3645,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,80.43%,76.45%,13.8,81.90%,70.40%,85.10%,84.10%
42,4,4237,364,46,4252,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,93.29%,80.42%,10.2,95.00%,89.60%,95.60%,93.60%
124,4,690,366,46,3379,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,87.61%,89.26%,13.6,84.90%,90.50%,84.00%,96.10%
124,4,1080,367,46,1240,UBER,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,82.89%,83.93%,13.2,87.50%,86.20%,71.10%,88.70%
124,4,2496,368,46,1549,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202221,92.05%,94.89%,11.2,95.70%,93.00%,91.90%,85.80%
304,4,1064,368,46,5331,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202221,92.24%,87.73%,13.5,97.10%,91.60%,91.30%,88.10%
304,4,1337,369,46,6477,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202221,92.69%,95.29%,8.6,95.70%,93.00%,88.70%,91.80%
304,4,1662,370,46,2113,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,91.37%,89.24%,10.3,96.00%,95.60%,84.20%,90.00%
304,4,1662,370,46,2766,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,90.85%,83.91%,11.7,97.60%,90.40%,83.30%,86.60%
304,4,1662,370,46,5835,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202221,92.87%,99.27%,4.9,97.30%,93.70%,89.40%,90.30%
304,4,4410,371,46,1746,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,82.56%,74.18%,15.4,93.50%,83.20%,72.40%,79.40%
305,4,1385,371,46,1746,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,81.20%,67.67%,20.2,93.70%,76.90%,74.20%,89.70%
305,4,1385,371,46,2482,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202221,84.83%,75.05%,17.5,80.40%,83.20%,86.60%,92.60%
305,4,1464,371,46,2482,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,83.39%,78.68%,12.5,82.60%,81.20%,84.80%,85.90%
305,4,4274,371,46,2515,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202221,92.36%,97.55%,7.7,95.00%,94.10%,90.50%,89.90%
305,4,4274,371,46,5768,SPARK,Scheduled Standard Delivery,40,Executive Review,Recovering,Store Focus,202221,91.90%,89.90%,9.9,96.80%,91.00%,90.60%,88.90%
306,4,1027,372,46,2112,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,90.91%,82.30%,9.9,100.00%,97.70%,78.60%,100.00%
306,4,1666,372,46,2112,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,93.36%,86.54%,8.8,96.60%,93.30%,93.20%,89.40%
306,4,4574,372,46,5428,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202221,88.55%,83.23%,16.4,86.50%,84.50%,92.70%,93.60%
306,4,5879,384,46,906,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202221,78.79%,89.74%,6.2,85.70%,62.50%,80.00%,83.30%
496,59,3638,385,46,831,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,91.76%,88.80%,10.3,96.70%,85.70%,96.00%,88.80%
496,59,3724,385,46,835,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,93.36%,85.02%,12.8,97.30%,86.30%,95.40%,95.90%
496,59,6174,385,46,3731,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,74.82%,71.61%,23.3,59.30%,76.20%,85.40%,77.30%
497,59,3338,385,46,3731,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,86.72%,74.08%,17.5,79.20%,88.60%,94.20%,84.10%
497,59,3338,385,46,3732,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,81.67%,85.06%,27.5,85.40%,76.00%,80.20%,88.30%
497,59,4145,385,46,3732,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202221,88.75%,85.50%,21.6,93.30%,86.30%,88.70%,85.20%
497,59,5291,510,61,2632,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,91.46%,95.21%,9,96.30%,89.60%,93.50%,86.30%
497,59,5371,162,17,1891,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202221,86.67%,80.00%,13.6,100.00%,100.00%,90.00%,76.20%
497,59,7339,162,17,1891,POINTPICKUP,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202221,75.11%,58.01%,17.4,75.70%,75.70%,72.70%,76.30%
499,59,4431,162,17,1891,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,77.29%,58.38%,16.4,77.70%,82.60%,77.30%,72.60%
499,59,6233,162,17,5777,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202221,84.21%,88.89%,9.4,77.80%,100.00%,93.80%,66.70%
499,59,7062,162,17,5777,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,86.47%,76.54%,7.7,82.50%,82.90%,91.80%,85.30%
499,59,7180,163,17,2299,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202221,82.93%,72.83%,18,80.30%,92.20%,76.60%,85.20%
546,72,4530,163,17,2371,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,74.47%,75.31%,17.3,77.40%,74.60%,75.30%,67.50%
546,72,4530,163,17,2371,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,77.79%,76.73%,16.4,90.90%,81.40%,75.00%,61.70%
208,20,2063,163,17,5095,DOORDASH,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202221,72.56%,67.94%,23.3,70.60%,74.50%,70.90%,73.90%
208,20,2211,163,17,5095,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,80.23%,71.57%,16.3,76.80%,85.80%,86.50%,69.50%
208,20,2910,163,17,5439,DOORDASH,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202221,81.67%,79.28%,17.2,85.50%,84.90%,73.10%,85.00%
209,20,1863,163,17,5439,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202221,38.67%,52.15%,51.9,53.60%,28.20%,23.40%,52.20%
209,20,1863,163,17,5439,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202221,37.81%,57.59%,36.2,53.00%,30.00%,20.80%,46.10%
209,20,2359,164,17,1810,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,85.91%,81.49%,14.1,100.00%,95.80%,86.00%,81.30%
209,20,2359,164,17,1959,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,84.93%,73.86%,20.1,97.00%,93.30%,73.90%,73.30%
209,20,2362,164,17,1959,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,71.34%,67.15%,22.8,81.00%,84.80%,64.00%,57.60%
209,20,3293,164,17,2104,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,75.37%,69.59%,18.9,67.30%,67.80%,77.40%,87.00%
209,20,3608,164,17,2104,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,81.79%,72.52%,17,80.60%,79.50%,80.50%,87.20%
214,20,1927,164,17,2547,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,44.94%,50.98%,23.3,20.60%,63.20%,76.20%,33.30%
214,20,1927,164,17,2547,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,69.16%,60.20%,17.9,31.30%,93.10%,85.50%,73.10%
214,20,1927,164,17,2637,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,61.67%,83.10%,15.3,81.00%,16.70%,54.50%,59.10%
214,20,2073,164,17,2905,DOORDASH,Scheduled Express Delivery ,7,Executive Review,Degrading,Driver Supply Focus,202221,73.91%,96.00%,7.1,40.00%,90.90%,66.70%,75.00%
214,20,2073,171,17,2286,DOORDASH,Scheduled Express Delivery ,4,At Risk,Degrading,Store Focus,202221,90.54%,78.48%,7.8,86.10%,88.60%,100.00%,90.00%
214,20,4285,172,17,3420,DOORDASH,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202221,84.00%,96.48%,7.5,80.60%,86.50%,84.80%,82.60%
214,20,4285,172,17,5293,DOORDASH,Scheduled Express Delivery ,24,Executive Review,Degrading,Store Focus,202221,77.50%,81.26%,12.3,81.60%,77.80%,79.50%,70.80%
214,20,5066,172,17,5295,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202221,59.98%,46.54%,37.3,76.20%,45.40%,49.50%,66.60%
215,20,2323,172,17,5295,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,65.59%,51.69%,32.5,82.70%,50.00%,63.70%,64.80%
215,20,2323,173,17,2284,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,76.88%,71.24%,18.2,84.20%,80.20%,66.70%,75.30%
215,20,2914,173,17,2954,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,65.15%,67.58%,18.4,58.90%,62.50%,70.60%,71.40%
215,20,3722,173,17,3543,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,69.17%,63.04%,12.8,71.90%,75.70%,60.70%,66.70%
216,20,2209,173,17,3547,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,52.17%,52.17%,18.2,50.00%,80.00%,33.30%,50.00%
216,20,2209,173,17,3547,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,49.34%,56.31%,24.1,43.70%,47.90%,53.60%,52.70%
216,20,2823,174,17,2003,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202221,81.80%,70.87%,15.5,86.50%,74.10%,82.70%,88.50%
227,20,1739,174,17,2003,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,91.25%,74.58%,14,96.50%,90.70%,89.00%,87.60%
227,20,2300,174,17,2294,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202221,87.44%,96.09%,6.9,89.00%,82.40%,85.10%,93.60%
227,20,2300,174,17,2365,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,80.27%,87.77%,12.2,84.10%,78.40%,78.20%,80.00%
227,20,3838,174,17,2365,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,87.70%,89.80%,13.3,89.60%,86.70%,88.00%,86.10%
227,20,3838,174,17,2368,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202221,76.67%,66.13%,20,68.60%,73.90%,83.90%,80.60%
227,20,4644,174,17,2368,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202221,82.59%,74.00%,18,77.30%,79.00%,86.00%,89.20%
227,20,4644,174,17,2497,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202221,77.68%,84.34%,15.4,85.90%,69.80%,80.40%,76.10%
229,20,1885,174,17,2503,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202221,77.97%,73.36%,16.1,81.30%,70.50%,79.40%,82.10%
229,20,4643,174,17,2503,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202221,90.21%,79.56%,13.2,92.60%,86.00%,93.70%,86.90%
235,20,2019,175,17,2651,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,84.74%,80.66%,13.8,84.10%,83.60%,83.40%,89.30%
235,20,2281,175,17,2651,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,86.44%,82.56%,13.4,93.80%,96.70%,84.70%,69.80%
235,20,2281,175,17,2825,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,90.22%,81.96%,6.8,82.50%,90.70%,96.60%,92.30%
235,20,2611,175,17,3078,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202221,81.70%,93.89%,14.9,77.40%,77.00%,82.50%,88.80%
311,20,1763,175,17,3078,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202221,91.40%,95.17%,12.9,93.20%,91.90%,94.60%,84.00%
316,20,2576,175,17,3469,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,72.87%,80.13%,23.6,75.50%,73.10%,73.10%,68.40%
316,20,4277,176,17,5447,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202221,59.24%,67.06%,25.4,77.60%,61.00%,29.30%,49.20%
316,20,5296,176,17,5867,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202221,75.54%,84.61%,16.7,84.30%,81.20%,59.70%,77.50%
317,20,1351,187,17,5497,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,74.91%,65.25%,20.4,90.00%,73.10%,67.10%,80.60%
317,20,2036,188,17,1940,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202221,86.47%,78.02%,13.1,93.10%,81.90%,85.50%,86.70%
317,20,2036,188,17,1940,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202221,87.44%,76.90%,15.1,94.20%,85.70%,85.80%,83.10%
333,40,444,188,17,1997,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,75.09%,60.07%,23.2,60.90%,81.70%,74.20%,78.90%
333,40,2221,188,17,1997,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,79.42%,63.17%,20.3,68.50%,84.60%,76.70%,87.40%
333,40,2702,188,17,2097,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202221,82.80%,81.25%,8.6,68.00%,88.90%,88.90%,85.70%
333,40,4381,188,17,2097,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202221,89.62%,89.38%,6.5,88.50%,86.10%,91.60%,92.00%
336,40,99,188,17,2152,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202221,89.78%,79.31%,14,90.60%,85.30%,90.90%,91.20%
336,40,99,188,17,2351,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202221,83.39%,70.27%,12.3,91.20%,90.10%,80.10%,70.30%
339,40,51,188,17,2370,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,76.86%,79.53%,13.1,87.60%,69.10%,73.70%,77.00%
339,40,60,188,17,2504,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,62.65%,50.75%,23,84.20%,76.80%,50.00%,56.00%
339,40,243,188,17,2504,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202221,71.88%,57.52%,23.2,89.70%,75.50%,59.70%,62.10%
339,40,1021,188,17,3583,DOORDASH,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202221,91.56%,80.86%,15.8,95.70%,93.50%,84.30%,91.80%
339,40,5313,188,17,3583,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202221,86.98%,83.66%,14.4,93.50%,89.90%,82.20%,80.50%
340,40,805,189,17,2146,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202221,84.78%,70.94%,15.2,80.60%,82.50%,85.20%,86.90%
340,40,805,189,17,2146,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202221,91.38%,69.27%,15.4,95.00%,92.60%,85.10%,93.10%
340,40,805,189,17,2874,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,90.88%,80.30%,13.8,95.50%,90.30%,85.40%,93.10%
340,40,1177,189,17,2874,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,88.85%,82.63%,12.1,94.50%,86.40%,83.50%,90.20%
340,40,1177,190,17,1781,POINTPICKUP,Scheduled Express Delivery ,25,Executive Review,Recovering,Store Focus,202221,90.43%,88.68%,12.6,90.00%,90.60%,100.00%,81.00%
340,40,1514,190,17,5240,SPARK,Scheduled Standard Delivery,33,Executive Review,Recovering,Driver Supply Focus,202221,92.88%,98.99%,8.9,94.80%,93.00%,88.70%,95.20%
340,40,2213,191,17,2581,SPARK,Scheduled Standard Delivery,32,Executive Review,Recovering,Store Focus,202221,90.93%,70.21%,10.7,97.40%,89.70%,89.80%,86.20%
340,40,3061,192,17,1731,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,81.20%,81.22%,10.7,86.90%,80.30%,84.70%,70.80%
340,40,5150,192,17,3280,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,77.59%,68.52%,19.6,86.90%,85.10%,46.80%,80.50%
340,40,5150,194,17,1949,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,76.06%,82.05%,13.7,84.20%,83.30%,73.70%,70.40%
340,40,5927,194,17,5027,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,61.26%,54.17%,20.8,75.00%,66.70%,42.90%,84.60%
357,40,86,195,17,1909,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,85.31%,74.15%,10.1,85.00%,93.30%,85.30%,83.30%
359,40,29,195,17,2088,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,92.01%,84.80%,11,91.10%,84.60%,94.60%,96.80%
359,40,29,195,17,2210,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,68.25%,56.72%,12.3,68.40%,100.00%,70.60%,65.40%
359,40,29,195,17,2210,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202221,82.93%,73.42%,13.2,89.10%,88.10%,73.00%,80.60%
360,40,234,195,17,2355,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,89.04%,73.24%,15.4,90.60%,89.30%,87.30%,88.90%
360,40,234,226,17,1623,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202221,75.50%,56.19%,23,79.70%,61.90%,73.00%,93.30%
360,40,560,226,17,1884,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202221,83.67%,65.26%,17.6,92.40%,76.20%,81.30%,87.60%
360,40,560,226,17,2064,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,68.57%,64.79%,19,79.30%,80.00%,25.00%,66.70%
360,40,1120,226,17,2064,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,71.10%,70.43%,12.9,77.50%,79.20%,52.60%,74.20%
360,40,2857,228,17,1656,SPARK,Scheduled Standard Delivery,20,Executive Review,Recovering,Store Focus,202221,86.17%,74.21%,14.5,95.50%,83.80%,79.90%,84.40%
361,40,319,228,17,1656,UBER,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202221,66.89%,67.09%,16.1,86.40%,52.50%,64.00%,75.00%
362,40,486,577,17,3159,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202221,74.86%,78.60%,18.7,76.40%,78.20%,65.90%,81.90%
362,40,1151,577,17,3159,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,76.40%,80.78%,16.1,81.40%,82.10%,68.90%,71.30%
362,40,2855,577,17,3443,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,91.46%,86.67%,12,93.30%,90.40%,88.20%,93.50%
485,59,2442,577,17,3443,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202221,79.08%,88.36%,12.9,90.20%,85.60%,71.50%,66.10%
485,59,2442,577,17,3520,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202221,89.74%,94.03%,12.2,89.70%,91.40%,89.90%,87.60%
485,59,5421,577,17,3562,DOORDASH,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202221,70.00%,80.00%,6.3,100.00%,100.00%,66.70%,50.00%
485,59,6172,577,17,3795,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202221,82.26%,96.27%,15.1,84.30%,83.30%,77.90%,84.10%
71,46,821,577,17,3795,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,80.51%,95.70%,11.6,83.50%,86.30%,77.50%,74.30%
71,46,861,577,17,5752,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202221,79.24%,84.59%,18.5,85.60%,89.70%,59.60%,80.10%
71,46,927,577,17,5752,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,78.45%,82.73%,17,87.70%,88.60%,61.50%,71.80%
71,46,4299,59,6,1279,DOORDASH,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202221,84.74%,90.40%,21,81.40%,80.60%,90.80%,86.90%
73,46,537,59,6,1279,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,83.07%,89.67%,12.6,85.10%,76.60%,85.00%,86.60%
73,46,537,59,6,4298,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202221,85.08%,83.91%,13.2,94.00%,69.90%,88.10%,89.20%
73,46,608,60,6,194,SPARK,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202221,87.27%,89.98%,15.2,88.30%,82.10%,92.60%,87.00%
