Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
53,2936,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202226,71.73%,72.30%,17.8,86.60%,35.30%,72.60%,86.40%
53,2452,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202226,88.20%,85.29%,18.7,86.90%,82.00%,86.30%,94.50%
53,2452,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202226,87.77%,75.34%,11.1,94.00%,93.30%,83.10%,83.70%
53,2452,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,66.20%,88.53%,20.3,70.10%,55.80%,69.70%,68.00%
53,5438,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,88.94%,80.99%,11.7,90.70%,90.40%,87.60%,86.30%
53,6394,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,73.94%,61.36%,25.8,88.70%,56.50%,51.00%,92.50%
53,6394,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,69.28%,70.37%,19.4,78.60%,56.80%,54.80%,82.10%
59,5695,DOORDASH,Scheduled Standard Delivery,36,Executive Review,Recovering,Store Focus,202226,60.82%,52.83%,15.3,91.70%,44.80%,40.50%,69.70%
59,5695,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,63.25%,65.39%,11.9,88.30%,50.00%,52.40%,58.60%
56,2106,DOORDASH,Scheduled Standard Delivery,32,Executive Review,Recovering,Store Focus,202226,77.31%,66.40%,18.1,91.70%,77.60%,70.80%,70.30%
56,2780,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,85.17%,87.83%,8.4,79.50%,90.80%,89.30%,81.30%
56,2862,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,89.62%,89.15%,17,81.70%,90.10%,90.90%,95.30%
56,3093,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,75.97%,65.89%,16.7,71.40%,70.20%,78.10%,84.40%
56,2831,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,74.07%,85.19%,4.4,62.50%,85.70%,66.70%,83.30%
56,2030,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,78.77%,62.34%,21.1,77.90%,69.20%,88.60%,73.30%
56,2030,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,71.71%,75.22%,18.2,69.20%,76.50%,82.60%,59.30%
56,2119,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202226,88.16%,91.17%,9.4,90.90%,83.60%,86.80%,91.20%
56,2280,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,73.75%,82.68%,12.3,70.80%,66.90%,75.20%,83.30%
56,5435,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,89.23%,85.45%,11.5,86.40%,92.60%,91.50%,87.70%
56,3493,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202226,78.51%,96.48%,6.8,82.40%,76.00%,80.40%,74.20%
56,1988,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202226,91.68%,75.75%,14.1,96.60%,94.20%,90.00%,87.60%
56,2537,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,90.44%,67.36%,16.5,95.10%,85.50%,87.10%,92.70%
56,2537,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,91.97%,74.33%,13.4,97.90%,85.20%,89.40%,92.80%
61,3123,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,87.40%,92.35%,11.2,88.70%,86.40%,92.20%,82.00%
61,3123,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,92.40%,90.36%,12.5,96.70%,95.50%,95.00%,83.00%
61,4174,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,86.24%,88.83%,12.2,87.00%,89.50%,82.60%,85.50%
61,4174,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,90.60%,87.30%,14,92.70%,96.00%,88.90%,84.80%
21,2426,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,82.30%,64.29%,16.6,81.10%,88.90%,90.50%,75.70%
21,2426,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,78.49%,67.63%,15.9,72.90%,85.60%,78.90%,78.10%
21,2774,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,81.58%,83.95%,13.9,88.90%,87.50%,68.20%,85.70%
21,5185,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,71.06%,86.60%,25.1,85.70%,89.50%,71.90%,59.20%
21,5185,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,84.17%,91.71%,16.6,84.40%,89.00%,85.00%,77.70%
21,3486,UBER,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202226,85.23%,88.54%,12.9,100.00%,72.70%,90.90%,77.30%
21,2726,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,85.37%,76.98%,19.9,87.50%,95.80%,82.60%,79.50%
21,3447,DOORDASH,Scheduled Standard Delivery,40,Executive Review,Recovering,Store Focus,202226,79.87%,71.75%,17.5,90.60%,67.60%,88.90%,68.80%
21,3447,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,77.38%,72.71%,16.1,83.50%,69.00%,81.60%,71.50%
21,3580,UBER,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202226,81.43%,85.77%,13.8,86.80%,80.40%,79.90%,77.70%
21,3792,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,86.57%,91.85%,10.4,87.50%,81.00%,85.50%,92.60%
21,5184,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,88.62%,94.20%,10.2,86.80%,86.40%,92.10%,89.50%
21,5466,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,80.28%,72.73%,19,66.70%,84.60%,94.70%,77.80%
21,5466,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,80.91%,80.95%,17.7,86.30%,83.50%,78.10%,62.70%
21,5857,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,69.89%,70.27%,22.2,100.00%,90.00%,63.00%,57.30%
21,5857,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,81.87%,81.73%,17.1,87.80%,91.00%,90.00%,69.50%
21,1407,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,84.14%,76.52%,15.4,70.30%,87.80%,88.60%,89.80%
21,1463,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,89.13%,85.69%,10.8,83.80%,92.50%,93.30%,87.20%
21,1503,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,85.10%,81.53%,13.8,82.30%,83.60%,89.10%,85.10%
21,3571,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,90.77%,83.75%,12,92.50%,91.90%,97.10%,84.40%
21,3571,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,91.66%,85.69%,10.3,94.10%,94.30%,91.00%,85.50%
21,1495,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,79.49%,80.03%,13.7,74.90%,78.80%,87.30%,77.70%
21,3783,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,80.07%,82.07%,11.9,80.00%,76.90%,84.50%,78.80%
21,5409,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,89.67%,88.18%,11,84.90%,93.90%,92.00%,88.50%
21,1510,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,71.93%,77.05%,21.3,69.70%,64.00%,66.70%,79.40%
21,1510,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,84.11%,78.47%,20.3,84.90%,80.60%,82.00%,89.30%
21,1521,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,85.89%,87.94%,13.3,82.10%,84.80%,91.00%,87.70%
21,2250,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202226,81.87%,76.27%,16.3,82.40%,81.70%,82.00%,81.50%
21,2250,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202226,66.33%,81.17%,14.4,65.50%,65.20%,63.10%,72.10%
21,2447,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,88.73%,95.12%,14.8,86.40%,88.80%,92.10%,88.80%
21,2967,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,88.67%,88.54%,11.9,92.00%,87.30%,87.30%,88.60%
21,2967,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,80.87%,90.88%,10.8,78.50%,84.30%,77.90%,83.00%
21,3749,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,82.80%,77.32%,10.9,80.90%,85.10%,81.40%,83.90%
21,1728,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,73.79%,75.74%,16.9,66.60%,69.60%,73.60%,85.10%
21,1734,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202226,80.77%,76.74%,12,84.20%,91.60%,75.00%,71.60%
21,3255,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202226,88.16%,89.09%,8.3,91.50%,94.70%,91.80%,75.80%
21,1304,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,81.93%,66.47%,15.5,66.70%,100.00%,90.30%,76.50%
47,2892,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,77.52%,54.34%,22.9,82.90%,78.10%,75.70%,74.50%
47,2892,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202226,74.29%,60.90%,15.7,89.40%,69.90%,66.00%,71.60%
47,3313,DOORDASH,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202226,84.39%,69.06%,11.6,85.60%,81.30%,88.20%,84.00%
47,3313,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202226,82.18%,74.26%,11.9,87.70%,80.10%,81.80%,80.40%
47,5334,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,74.91%,69.63%,17.2,74.60%,81.50%,77.00%,69.70%
47,905,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,87.95%,86.48%,10.1,93.10%,86.10%,86.60%,84.70%
47,5341,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202226,85.10%,99.13%,6.8,86.40%,79.40%,90.20%,84.90%
47,1252,SPARK,Scheduled Standard Delivery,26,Executive Review,Recovering,Driver Supply Focus,202226,91.29%,97.20%,8.9,97.40%,88.50%,91.30%,86.60%
47,2125,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Driver Supply Focus,202226,83.81%,92.91%,8.5,86.90%,80.00%,86.60%,80.90%
47,1200,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,83.47%,68.00%,12.9,78.70%,87.00%,81.90%,87.40%
47,645,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202226,64.00%,90.10%,8.8,69.60%,68.60%,63.60%,54.10%
47,774,UBER,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202226,76.19%,68.00%,5.9,100.00%,,66.70%,70.00%
47,4600,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,89.63%,86.47%,7.5,92.70%,76.50%,92.70%,88.20%
61,4196,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202226,90.74%,82.46%,12.8,100.00%,91.70%,77.80%,92.30%
61,6178,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,90.96%,92.20%,11.4,86.70%,90.30%,96.90%,86.20%
47,2293,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202226,78.48%,92.08%,8.1,76.90%,64.30%,95.20%,72.20%
47,2752,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,77.63%,79.67%,13.2,78.90%,72.20%,82.60%,76.10%
47,3533,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,81.76%,71.41%,13.3,72.60%,81.90%,80.90%,89.40%
47,3533,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,77.40%,71.36%,12.5,70.00%,81.70%,81.50%,78.80%
47,5957,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,91.48%,75.95%,18,91.80%,89.70%,95.50%,88.80%
47,5957,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,82.55%,82.96%,11,88.60%,71.40%,85.60%,84.90%
