Store,XS Men ,S Men ,M Men ,L Men ,XL Men ,2X Men ,3X Men ,4X Men ,5X Men ,6X Men ,7X Men ,8X Men ,XS Women ,S Women ,M Women ,L Women ,XL Women ,2X Women ,3X Women ,4X Women ,5X Women ,6X Women ,7X Women ,8X Women 
1982,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
1984,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
1985,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
1986,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
1987,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
1989,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
1993,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
1996,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
1997,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2000,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2002,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2006,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2010,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2012,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2013,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2014,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2015,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2016,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2022,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2023,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2024,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2025,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2028,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2030,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2032,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2033,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2035,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2037,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2040,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2044,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2045,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2046,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2047,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2048,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2050,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2055,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2058,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2061,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2062,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2064,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2065,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2066,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2069,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2070,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2071,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2073,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2077,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2080,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2081,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2082,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2083,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2084,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2086,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2087,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2088,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2089,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2093,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2094,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2097,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2099,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2100,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2102,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2103,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2105,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2106,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2110,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2111,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2112,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2113,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2114,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2116,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2119,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2120,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2121,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2123,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2124,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2126,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2129,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2131,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2132,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2133,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2135,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2136,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2137,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2142,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2143,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2146,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2147,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2149,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2150,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2151,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2153,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2154,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2155,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2157,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2158,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2160,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2164,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2169,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2174,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2175,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2176,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2177,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2181,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2183,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2185,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2187,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2189,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2191,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2193,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2194,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2195,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2196,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2198,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2199,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2202,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2205,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2208,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2214,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2215,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2218,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2225,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2230,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2231,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2234,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2238,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2239,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2241,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2242,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2244,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2245,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2247,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2250,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2251,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2252,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2256,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2257,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2259,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2262,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2263,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2264,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2266,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2270,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2271,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2272,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2273,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2276,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2277,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2278,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2284,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2286,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2289,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2291,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2292,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2294,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2295,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2299,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2306,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2307,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2308,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2309,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2310,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2311,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2312,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2313,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2314,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2316,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2321,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2322,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2323,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2325,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2330,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2331,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2334,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2335,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2336,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2337,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2338,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2340,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2341,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2348,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2351,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2354,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2355,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2365,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2366,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2367,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2368,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2369,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2370,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2388,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2399,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2400,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2401,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2402,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2412,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2417,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2426,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2427,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2428,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2429,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2432,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2434,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2436,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2437,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2438,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2440,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2441,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2444,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2445,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2447,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2448,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2455,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2457,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2459,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2460,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2463,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2464,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2469,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2471,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2472,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2474,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2475,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2476,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2480,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2483,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2484,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2485,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2491,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2492,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2493,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2494,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2496,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2497,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2504,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2505,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2506,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2509,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2510,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2511,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2512,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2513,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2514,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2517,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2520,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2526,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2528,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2529,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2532,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2533,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2534,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2535,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2540,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2541,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2543,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2545,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2547,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2550,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2554,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2557,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2559,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2561,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2565,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2566,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2567,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2568,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2571,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2574,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2575,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2576,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2577,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
