Store #,Type,City,State,Start Selling Date,Stop Selling Date,Return Type
2772,Walmart,SOUTHPORT,NC,21-Apr,11-Jul,TNT Driver Pickup
1312,Walmart,SPRING LAKE,NC,21-Apr,11-Jul,TNT Driver Pickup
2749,Walmart,SPRUCE PINE,NC,21-Apr,11-Jul,TNT Driver Pickup
7329,Walmart,ST PAULS,NC,21-Apr,11-Jul,TNT Driver Pickup
1662,Walmart,STATESVILLE,NC,21-Apr,11-Jul,TNT Driver Pickup
7179,Walmart,SWANSBORO,NC,21-Apr,11-Jul,TNT Driver Pickup
2440,Walmart,SYLVA,NC,21-Apr,11-Jul,TNT Driver Pickup
2730,Walmart,TARBORO,NC,21-Apr,11-Jul,TNT Driver Pickup
1131,Walmart,TAYLORSVILLE,NC,21-Apr,11-Jul,TNT Driver Pickup
3503,Walmart,THOMASVILLE,NC,21-Apr,11-Jul,TNT Driver Pickup
5254,Walmart,WAKE FOREST,NC,21-Apr,11-Jul,TNT Driver Pickup
6976,Sam's Club,WAKE FOREST,NC,21-Apr,11-Jul,TNT Driver Pickup
1352,Walmart,WALLACE,NC,21-Apr,11-Jul,TNT Driver Pickup
1354,Walmart,WASHINGTON,NC,21-Apr,11-Jul,TNT Driver Pickup
7180,Walmart,WAXHAW,NC,21-Apr,11-Jul,TNT Driver Pickup
1663,Walmart,WAYNESVILLE,NC,21-Apr,11-Jul,TNT Driver Pickup
4334,Walmart,WEAVERVILLE,NC,21-Apr,11-Jul,TNT Driver Pickup
3289,Walmart,WEST JEFFERSON,NC,21-Apr,11-Jul,TNT Driver Pickup
1268,Walmart,WHITEVILLE,NC,21-Apr,11-Jul,TNT Driver Pickup
1290,Walmart,WILKESBORO,NC,21-Apr,11-Jul,TNT Driver Pickup
1641,Walmart,WILLIAMSTON,NC,21-Apr,11-Jul,TNT Driver Pickup
1348,Walmart,WILMINGTON,NC,21-Apr,11-Jul,TNT Driver Pickup
1392,Walmart,WILMINGTON,NC,21-Apr,11-Jul,TNT Driver Pickup
4065,Walmart,WILMINGTON,NC,21-Apr,11-Jul,TNT Driver Pickup
8129,Sam's Club,WILMINGTON,NC,21-Apr,11-Jul,TNT Driver Pickup
1664,Walmart,WILSON,NC,21-Apr,11-Jul,TNT Driver Pickup
1849,Walmart,WINSTON SALEM,NC,21-Apr,11-Jul,TNT Driver Pickup
2472,Walmart,WINSTON SALEM,NC,21-Apr,11-Jul,TNT Driver Pickup
3626,Walmart,WINSTON SALEM,NC,21-Apr,11-Jul,TNT Driver Pickup
6263,Walmart,WINSTON SALEM,NC,21-Apr,11-Jul,TNT Driver Pickup
6264,Walmart,WINSTON SALEM,NC,21-Apr,11-Jul,TNT Driver Pickup
6814,Walmart,WINSTON SALEM,NC,21-Apr,11-Jul,TNT Driver Pickup
4798,Sam's Club,WINSTON SALEM,NC,21-Apr,11-Jul,TNT Driver Pickup
8228,Sam's Club,WINSTON SALEM,NC,21-Apr,11-Jul,TNT Driver Pickup
7235,Walmart,WINTERVILLE,NC,21-Apr,11-Jul,TNT Driver Pickup
6216,Sam's Club,WINTERVILLE,NC,21-Apr,11-Jul,TNT Driver Pickup
4499,Walmart,ZEBULON,NC,21-Apr,11-Jul,TNT Driver Pickup
4569,Walmart,BOTTINEAU,ND,21-Apr,11-Jul,UPS Ground Return
1695,Walmart,DEVILS LAKE,ND,20-Jun,5-Jul,TNT Driver Pickup
1567,Walmart,DICKINSON,ND,21-Apr,11-Jul,UPS Ground Return
1545,Walmart,GRAND FORKS,ND,21-Apr,11-Jul,UPS Ground Return
5806,Walmart,GRAND FORKS,ND,21-Apr,11-Jul,UPS Ground Return
6385,Sam's Club,GRAND FORKS,ND,21-Apr,11-Jul,UPS Ground Return
1649,Walmart,JAMESTOWN,ND,20-Jun,5-Jul,TNT Driver Pickup
2033,Walmart,MANDAN,ND,21-Apr,11-Jul,UPS Ground Return
1636,Walmart,MINOT,ND,21-Apr,11-Jul,UPS Ground Return
3875,Walmart,WAHPETON,ND,21-Apr,11-Jul,UPS Ground Return
1565,Walmart,WILLISTON,ND,21-Apr,11-Jul,UPS Ground Return
2784,Walmart,BEATRICE,NE,21-Apr,11-Jul,UPS Ground Return
3154,Walmart,BELLEVUE,NE,21-Apr,11-Jul,UPS Ground Return
4568,Walmart,BLAIR,NE,21-Apr,11-Jul,UPS Ground Return
2579,Walmart,CHADRON,NE,21-Apr,11-Jul,UPS Ground Return
774,Walmart,COLUMBUS,NE,21-Apr,11-Jul,UPS Ground Return
4322,Walmart,CRETE,NE,21-Apr,11-Jul,UPS Ground Return
418,Walmart,FAIRBURY,NE,21-Apr,11-Jul,UPS Ground Return
1326,Walmart,GRAND ISLAND,NE,21-Apr,11-Jul,UPS Ground Return
3395,Walmart,GRAND ISLAND,NE,21-Apr,11-Jul,UPS Ground Return
6461,Sam's Club,GRAND ISLAND,NE,21-Apr,11-Jul,UPS Ground Return
4600,Walmart,GRETNA,NE,21-Apr,11-Jul,UPS Ground Return
1460,Walmart,HASTINGS,NE,21-Apr,11-Jul,UPS Ground Return
598,Walmart,KEARNEY,NE,21-Apr,11-Jul,UPS Ground Return
637,Walmart,LEXINGTON,NE,21-Apr,11-Jul,UPS Ground Return
1943,Walmart,LINCOLN,NE,21-Apr,11-Jul,UPS Ground Return
2432,Walmart,LINCOLN,NE,21-Apr,11-Jul,UPS Ground Return
3278,Walmart,LINCOLN,NE,21-Apr,11-Jul,UPS Ground Return
3823,Walmart,LINCOLN,NE,21-Apr,11-Jul,UPS Ground Return
4873,Sam's Club,LINCOLN,NE,21-Apr,11-Jul,UPS Ground Return
6413,Sam's Club,LINCOLN,NE,21-Apr,11-Jul,UPS Ground Return
790,Walmart,MCCOOK,NE,21-Apr,11-Jul,UPS Ground Return
4209,Walmart,NEBRASKA CITY,NE,21-Apr,11-Jul,UPS Ground Return
645,Walmart,NORFOLK,NE,21-Apr,11-Jul,UPS Ground Return
1585,Walmart,NORTH PLATTE,NE,21-Apr,11-Jul,UPS Ground Return
7129,Walmart,OGALLALA,NE,21-Apr,11-Jul,UPS Ground Return
3151,Walmart,OMAHA,NE,21-Apr,11-Jul,UPS Ground Return
3152,Walmart,OMAHA,NE,21-Apr,11-Jul,UPS Ground Return
3153,Walmart,OMAHA,NE,21-Apr,11-Jul,UPS Ground Return
3172,Walmart,OMAHA,NE,21-Apr,11-Jul,UPS Ground Return
4138,Walmart,OMAHA,NE,21-Apr,11-Jul,UPS Ground Return
4139,Walmart,OMAHA,NE,21-Apr,11-Jul,UPS Ground Return
1671,Walmart,PAPILLION,NE,21-Apr,11-Jul,UPS Ground Return
6181,Sam's Club,PAPILLION,NE,21-Apr,11-Jul,UPS Ground Return
867,Walmart,SCOTTSBLUFF,NE,21-Apr,11-Jul,UPS Ground Return
5170,Walmart,SIDNEY,NE,21-Apr,11-Jul,UPS Ground Return
1332,Walmart,SOUTH SIOUX CITY,NE,21-Apr,11-Jul,UPS Ground Return
1796,Walmart,AMHERST,NH,21-Apr,11-Jul,UPS Ground Return
1975,Walmart,CLAREMONT,NH,21-Apr,11-Jul,UPS Ground Return
2055,Walmart,CONCORD,NH,21-Apr,11-Jul,UPS Ground Return
6386,Sam's Club,CONCORD,NH,21-Apr,11-Jul,UPS Ground Return
1753,Walmart,DERRY,NH,21-Apr,11-Jul,UPS Ground Return
3535,Walmart,EPPING,NH,21-Apr,11-Jul,UPS Ground Return
2639,Walmart,GILFORD,NH,21-Apr,11-Jul,UPS Ground Return
2634,Walmart,GORHAM,NH,21-Apr,11-Jul,UPS Ground Return
1907,Walmart,HINSDALE,NH,21-Apr,11-Jul,UPS Ground Return
1698,Walmart,HOOKSETT,NH,21-Apr,11-Jul,UPS Ground Return
1785,Walmart,HUDSON,NH,21-Apr,11-Jul,UPS Ground Return
6352,Sam's Club,HUDSON,NH,21-Apr,11-Jul,UPS Ground Return
3549,Walmart,KEENE,NH,21-Apr,11-Jul,UPS Ground Return
2399,Walmart,MANCHESTER,NH,21-Apr,11-Jul,UPS Ground Return
2398,Walmart,NEWINGTON,NH,21-Apr,11-Jul,UPS Ground Return
2140,Walmart,NORTH CONWAY,NH,21-Apr,11-Jul,UPS Ground Return
1930,Walmart,PLAISTOW,NH,21-Apr,11-Jul,UPS Ground Return
2758,Walmart,PLYMOUTH,NH,21-Apr,11-Jul,UPS Ground Return
2130,Walmart,PORTSMOUTH,NH,21-Apr,11-Jul,UPS Ground Return
2057,Walmart,RINDGE,NH,21-Apr,11-Jul,UPS Ground Return
2330,Walmart,ROCHESTER,NH,21-Apr,11-Jul,UPS Ground Return
2142,Walmart,SALEM,NH,21-Apr,11-Jul,UPS Ground Return
1762,Walmart,SEABROOK,NH,21-Apr,11-Jul,UPS Ground Return
1749,Walmart,SOMERSWORTH,NH,21-Apr,11-Jul,UPS Ground Return
2369,Walmart,TILTON,NH,21-Apr,11-Jul,UPS Ground Return
4389,Walmart,WOODSVILLE,NH,21-Apr,11-Jul,UPS Ground Return
5047,Walmart,AUDUBON,NJ,21-Apr,11-Jul,TNT Driver Pickup
5867,Walmart,BAYONNE,NJ,21-Apr,11-Jul,TNT Driver Pickup
5077,Walmart,BOONTON,NJ,21-Apr,11-Jul,TNT Driver Pickup
1977,Walmart,BRICK,NJ,21-Apr,11-Jul,TNT Driver Pickup
5384,Walmart,BRIDGETON,NJ,21-Apr,11-Jul,TNT Driver Pickup
2040,Walmart,BURLINGTON,NJ,21-Apr,11-Jul,TNT Driver Pickup
3598,Walmart,CEDAR KNOLLS,NJ,21-Apr,11-Jul,TNT Driver Pickup
5340,Walmart,CHERRY HILL,NJ,21-Apr,11-Jul,TNT Driver Pickup
2871,Walmart,CINNAMINSON,NJ,21-Apr,11-Jul,TNT Driver Pickup
8145,Sam's Club,CINNAMINSON,NJ,21-Apr,11-Jul,TNT Driver Pickup
2582,Walmart,CLINTON,NJ,21-Apr,11-Jul,TNT Driver Pickup
3422,Walmart,DEPTFORD,NJ,21-Apr,11-Jul,TNT Driver Pickup
6670,Sam's Club,DEPTFORD,NJ,21-Apr,11-Jul,TNT Driver Pickup
3078,Walmart,EAST BRUNSWICK,NJ,21-Apr,11-Jul,TNT Driver Pickup
3266,Walmart,EAST WINDSOR,NJ,21-Apr,11-Jul,TNT Driver Pickup
6369,Sam's Club,EDDISON,NJ,21-Apr,11-Jul,TNT Driver Pickup
3291,Walmart,FLANDERS,NJ,21-Apr,11-Jul,TNT Driver Pickup
2294,Walmart,FLEMINGTON,NJ,21-Apr,11-Jul,TNT Driver Pickup
2090,Walmart,FRANKLIN,NJ,21-Apr,11-Jul,TNT Driver Pickup
3236,Walmart,FREEHOLD,NJ,21-Apr,11-Jul,TNT Driver Pickup
6671,Sam's Club,FREEHOLD,NJ,21-Apr,11-Jul,TNT Driver Pickup
5752,Walmart,GARFIELD,NJ,21-Apr,11-Jul,TNT Driver Pickup
2503,Walmart,HACKETTSTOWN,NJ,21-Apr,11-Jul,TNT Driver Pickup
2518,Walmart,HAMILTON,NJ,21-Apr,11-Jul,TNT Driver Pickup
5012,Walmart,HAMILTON,NJ,21-Apr,11-Jul,TNT Driver Pickup
2254,Walmart,HAMMONTON,NJ,21-Apr,11-Jul,TNT Driver Pickup
2195,Walmart,HOWELL,NJ,21-Apr,11-Jul,TNT Driver Pickup
5447,Walmart,KEARNY,NJ,21-Apr,11-Jul,TNT Driver Pickup
5414,Walmart,LANOKA HARBOR,NJ,21-Apr,11-Jul,TNT Driver Pickup
3469,Walmart,LINDEN,NJ,21-Apr,11-Jul,TNT Driver Pickup
3830,Walmart,LITTLE EGG HARBOR,NJ,21-Apr,11-Jul,TNT Driver Pickup
2841,Walmart,LUMBERTON,NJ,21-Apr,11-Jul,TNT Driver Pickup
1921,Walmart,MANAHAWKIN,NJ,21-Apr,11-Jul,TNT Driver Pickup
1869,Walmart,MARLTON,NJ,21-Apr,11-Jul,TNT Driver Pickup
2109,Walmart,MILLVILLE,NJ,21-Apr,11-Jul,TNT Driver Pickup
5944,Walmart,MOUNT LAUREL,NJ,21-Apr,11-Jul,TNT Driver Pickup
5142,Walmart,NEPTUNE,NJ,21-Apr,11-Jul,TNT Driver Pickup
2604,Walmart,NEWTON,NJ,21-Apr,11-Jul,TNT Driver Pickup
3795,Walmart,NORTH BERGEN,NJ,21-Apr,11-Jul,TNT Driver Pickup
2003,Walmart,NORTH BRUNSWICK,NJ,21-Apr,11-Jul,TNT Driver Pickup
2041,Walmart,PENNSVILLE,NJ,21-Apr,11-Jul,TNT Driver Pickup
2497,Walmart,PHILLIPSBURG,NJ,21-Apr,11-Jul,TNT Driver Pickup
2633,Walmart,PISCATAWAY,NJ,21-Apr,11-Jul,TNT Driver Pickup
8144,Sam's Club,PLEASANTVILLE,NJ,21-Apr,11-Jul,TNT Driver Pickup
3337,Walmart,RIO GRANDE,NJ,21-Apr,11-Jul,TNT Driver Pickup
3443,Walmart,RIVERDALE,NJ,21-Apr,11-Jul,TNT Driver Pickup
5178,Walmart,ROCKAWAY,NJ,21-Apr,11-Jul,TNT Driver Pickup
3562,Walmart,SADDLE BROOK,NJ,21-Apr,11-Jul,TNT Driver Pickup
3520,Walmart,SECAUCUS,NJ,21-Apr,11-Jul,TNT Driver Pickup
4774,Sam's Club,SECAUCUS,NJ,21-Apr,11-Jul,TNT Driver Pickup
4456,Walmart,SOMERDALE,NJ,21-Apr,11-Jul,TNT Driver Pickup
3159,Walmart,TETERBORO,NJ,21-Apr,11-Jul,TNT Driver Pickup
1742,Walmart,TURNERSVILLE,NJ,21-Apr,11-Jul,TNT Driver Pickup
3292,Walmart,UNION,NJ,21-Apr,11-Jul,TNT Driver Pickup
3339,Walmart,VINELAND,NJ,21-Apr,11-Jul,TNT Driver Pickup
5111,Walmart,WATCHUNG,NJ,21-Apr,11-Jul,TNT Driver Pickup
1807,Walmart,WEST BERLIN,NJ,21-Apr,11-Jul,TNT Driver Pickup
3774,Walmart,WILLIAMSTOWN,NJ,21-Apr,11-Jul,TNT Driver Pickup
4722,Sam's Club,WILLIAMSTOWN,NJ,21-Apr,11-Jul,TNT Driver Pickup
5281,Walmart,WOODBRIDGE,NJ,21-Apr,11-Jul,TNT Driver Pickup
5476,Walmart,WOODBURY,NJ,21-Apr,11-Jul,TNT Driver Pickup
1306,Walmart,ALAMOGORDO,NM,20-Jun,6-Jul,TNT Driver Pickup
5726,Walmart,ALAMOGORDO,NM,20-Jun,6-Jul,TNT Driver Pickup
824,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
835,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
850,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
1397,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
2924,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
5430,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
5491,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
2451,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
3317,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
3385,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
3512,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
4676,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
5675,Walmart,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
4703,Sam's Club,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
4938,Sam's Club,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
6672,Sam's Club,ALBUQUERQUE,NM,20-Jun,6-Jul,TNT Driver Pickup
3427,Walmart,ARTESIA,NM,20-Jun,6-Jul,TNT Driver Pickup
1414,Walmart,BELEN,NM,20-Jun,6-Jul,TNT Driver Pickup
3731,Walmart,BERNALILLO,NM,20-Jun,6-Jul,TNT Driver Pickup
868,Walmart,CARLSBAD,NM,20-Jun,6-Jul,TNT Driver Pickup
821,Walmart,CLOVIS,NM,20-Jun,6-Jul,TNT Driver Pickup
5166,Walmart,DEMING,NM,20-Jun,6-Jul,TNT Driver Pickup
2656,Walmart,ESPANOLA,NM,20-Jun,6-Jul,TNT Driver Pickup
826,Walmart,FARMINGTON,NM,20-Jun,6-Jul,TNT Driver Pickup
3428,Walmart,FARMINGTON,NM,20-Jun,6-Jul,TNT Driver Pickup
906,Walmart,GALLUP,NM,20-Jun,6-Jul,TNT Driver Pickup
2652,Walmart,GRANTS,NM,20-Jun,6-Jul,TNT Driver Pickup
549,Walmart,HOBBS,NM,20-Jun,6-Jul,TNT Driver Pickup
806,Walmart,LAS CRUCES,NM,20-Jun,6-Jul,TNT Driver Pickup
4601,Walmart,LAS CRUCES,NM,20-Jun,6-Jul,TNT Driver Pickup
5155,Walmart,LAS CRUCES,NM,20-Jun,6-Jul,TNT Driver Pickup
4784,Sam's Club,LAS CRUCES,NM,20-Jun,6-Jul,TNT Driver Pickup
1380,Walmart,LAS VEGAS,NM,20-Jun,6-Jul,TNT Driver Pickup
3596,Walmart,LOS LUNAS,NM,20-Jun,6-Jul,TNT Driver Pickup
2653,Walmart,PORTALES,NM,20-Jun,6-Jul,TNT Driver Pickup
3732,Walmart,RIO RANCHO,NM,20-Jun,6-Jul,TNT Driver Pickup
3517,Walmart,RIO RANCHO,NM,20-Jun,6-Jul,TNT Driver Pickup
611,Walmart,ROSWELL,NM,20-Jun,6-Jul,TNT Driver Pickup
4961,Sam's Club,ROSWELL,NM,20-Jun,6-Jul,TNT Driver Pickup
829,Walmart,SANTA FE,NM,20-Jun,6-Jul,TNT Driver Pickup
3423,Walmart,SANTA FE,NM,20-Jun,6-Jul,TNT Driver Pickup
6408,Sam's Club,SANTA FE,NM,20-Jun,6-Jul,TNT Driver Pickup
1357,Walmart,SILVER CITY,NM,20-Jun,6-Jul,TNT Driver Pickup
5492,Walmart,SOCORRO,NM,20-Jun,6-Jul,TNT Driver Pickup
873,Walmart,TAOS,NM,20-Jun,6-Jul,TNT Driver Pickup
4341,Walmart,TRUTH OR CONSEQUENCES,NM,20-Jun,6-Jul,TNT Driver Pickup
3408,Walmart,CARSON CITY,NV,21-Apr,11-Jul,UPS Ground Return
2402,Walmart,ELKO,NV,21-Apr,11-Jul,UPS Ground Return
2453,Walmart,FALLON,NV,21-Apr,11-Jul,UPS Ground Return
4370,Walmart,FERNLEY,NV,21-Apr,11-Jul,UPS Ground Return
5864,Walmart,GARDNERVILLE,NV,21-Apr,11-Jul,UPS Ground Return
2050,Walmart,HENDERSON,NV,21-Apr,11-Jul,UPS Ground Return
2838,Walmart,HENDERSON,NV,21-Apr,11-Jul,UPS Ground Return
3354,Walmart,HENDERSON,NV,21-Apr,11-Jul,UPS Ground Return
1559,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
1560,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
1584,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
1838,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
2593,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
2884,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
3350,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
3351,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
4356,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
4557,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
5070,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
3355,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
3788,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
5258,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
5259,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
5269,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
5423,Walmart,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
4983,Sam's Club,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
6257,Sam's Club,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
6261,Sam's Club,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
6382,Sam's Club,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
8177,Sam's Club,LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
3847,Walmart,MESQUITE,NV,21-Apr,11-Jul,UPS Ground Return
2592,Walmart,NORTH LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
3728,Walmart,NORTH LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
4339,Walmart,NORTH LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
5306,Walmart,NORTH LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
4974,Sam's Club,NORTH LAS VEGAS,NV,21-Apr,11-Jul,UPS Ground Return
5101,Walmart,PAHRUMP,NV,21-Apr,11-Jul,UPS Ground Return
2106,Walmart,RENO,NV,21-Apr,11-Jul,UPS Ground Return
2189,Walmart,RENO,NV,21-Apr,11-Jul,UPS Ground Return
3254,Walmart,RENO,NV,21-Apr,11-Jul,UPS Ground Return
3277,Walmart,RENO,NV,21-Apr,11-Jul,UPS Ground Return
4239,Walmart,RENO,NV,21-Apr,11-Jul,UPS Ground Return
4768,Sam's Club,RENO,NV,21-Apr,11-Jul,UPS Ground Return
3729,Walmart,SPARKS,NV,21-Apr,11-Jul,UPS Ground Return
2617,Walmart,WINNEMUCCA,NV,21-Apr,11-Jul,UPS Ground Return
2210,Walmart,AMHERST,NY,1-Jun,5-Jul,TNT Driver Pickup
2146,Walmart,AMSTERDAM,NY,1-Jun,5-Jul,TNT Driver Pickup
1830,Walmart,AUBURN,NY,1-Jun,5-Jul,TNT Driver Pickup
1993,Walmart,BROCKPORT,NY,1-Jun,5-Jul,TNT Driver Pickup
2581,Walmart,CAMILLUS,NY,1-Jun,5-Jul,TNT Driver Pickup
1673,Walmart,CANANDAIGUA,NY,1-Jun,5-Jul,TNT Driver Pickup
2351,Walmart,CATSKILL,NY,1-Jun,5-Jul,TNT Driver Pickup
2586,Walmart,CHEEKTOWAGA,NY,1-Jun,5-Jul,TNT Driver Pickup
6673,Sam's Club,CHEEKTOWAGA,NY,1-Jun,5-Jul,TNT Driver Pickup
5242,Walmart,CICERO,NY,1-Jun,5-Jul,TNT Driver Pickup
2844,Walmart,CLIFTON PARK,NY,1-Jun,5-Jul,TNT Driver Pickup
2135,Walmart,COBLESKILL,NY,1-Jun,5-Jul,TNT Driver Pickup
1781,Walmart,CORTLAND,NY,1-Jun,5-Jul,TNT Driver Pickup
1940,Walmart,EAST GREENBUSH,NY,1-Jun,5-Jul,TNT Driver Pickup
6431,Sam's Club,ELMIRIA,NY,1-Jun,5-Jul,TNT Driver Pickup
5497,Walmart,EVANS MILLS,NY,1-Jun,5-Jul,TNT Driver Pickup
1810,Walmart,FISHKILL,NY,1-Jun,5-Jul,TNT Driver Pickup
6356,Sam's Club,FISHKILL,NY,1-Jun,5-Jul,TNT Driver Pickup
1949,Walmart,FREDONIA,NY,1-Jun,5-Jul,TNT Driver Pickup
1966,Walmart,GENESEO,NY,1-Jun,5-Jul,TNT Driver Pickup
1731,Walmart,GENEVA,NY,1-Jun,5-Jul,TNT Driver Pickup
1806,Walmart,GLOVERSVILLE,NY,1-Jun,5-Jul,TNT Driver Pickup
5282,Walmart,GREECE,NY,1-Jun,5-Jul,TNT Driver Pickup
2405,Walmart,HAMBURG,NY,1-Jun,5-Jul,TNT Driver Pickup
2285,Walmart,HERKIMER,NY,1-Jun,5-Jul,TNT Driver Pickup
2326,Walmart,HORNELL,NY,1-Jun,5-Jul,TNT Driver Pickup
1976,Walmart,HORSEHEADS,NY,1-Jun,5-Jul,TNT Driver Pickup
2504,Walmart,KINGSTON,NY,1-Jun,5-Jul,TNT Driver Pickup
6201,Sam's Club,KINGSTON,NY,1-Jun,5-Jul,TNT Driver Pickup
1973,Walmart,LAKEWOOD,NY,1-Jun,5-Jul,TNT Driver Pickup
5027,Walmart,LANCASTER,NY,1-Jun,5-Jul,TNT Driver Pickup
1831,Walmart,LIVERPOOL,NY,1-Jun,5-Jul,TNT Driver Pickup
2107,Walmart,LOCKPORT,NY,1-Jun,5-Jul,TNT Driver Pickup
5498,Walmart,LOWVILLE,NY,1-Jun,5-Jul,TNT Driver Pickup
3842,Walmart,MACEDON,NY,1-Jun,5-Jul,TNT Driver Pickup
3334,Walmart,MALONE,NY,1-Jun,5-Jul,TNT Driver Pickup
1946,Walmart,MASSENA,NY,1-Jun,5-Jul,TNT Driver Pickup
2637,Walmart,MONROE,NY,1-Jun,5-Jul,TNT Driver Pickup
2547,Walmart,MONTICELLO,NY,1-Jun,5-Jul,TNT Driver Pickup
4570,Walmart,NAPANOCH,NY,1-Jun,5-Jul,TNT Driver Pickup
1677,Walmart,NEW HARTFORD,NY,1-Jun,5-Jul,TNT Driver Pickup
1813,Walmart,NEWARK,NY,1-Jun,5-Jul,TNT Driver Pickup
2104,Walmart,NEWBURGH,NY,1-Jun,5-Jul,TNT Driver Pickup
1909,Walmart,NIAGARA FALLS,NY,1-Jun,5-Jul,TNT Driver Pickup
6406,Sam's Club,NIAGARA FALLS,NY,1-Jun,5-Jul,TNT Driver Pickup
4597,Walmart,NORTH TONAWANDA,NY,1-Jun,5-Jul,TNT Driver Pickup
2092,Walmart,OGDENSBURG,NY,1-Jun,5-Jul,TNT Driver Pickup
2159,Walmart,OLEAN,NY,1-Jun,5-Jul,TNT Driver Pickup
2444,Walmart,ONEIDA,NY,1-Jun,5-Jul,TNT Driver Pickup
1926,Walmart,OSWEGO,NY,1-Jun,5-Jul,TNT Driver Pickup
2992,Walmart,PAINTED POST,NY,1-Jun,5-Jul,TNT Driver Pickup
1994,Walmart,PLATTSBURGH,NY,1-Jun,5-Jul,TNT Driver Pickup
6456,Sam's Club,PLATTSBURGH,NY,1-Jun,5-Jul,TNT Driver Pickup
3329,Walmart,POTSDAM,NY,1-Jun,5-Jul,TNT Driver Pickup
1619,Walmart,ROCHESTER,NY,1-Jun,5-Jul,TNT Driver Pickup
2859,Walmart,ROCHESTER,NY,1-Jun,5-Jul,TNT Driver Pickup
3280,Walmart,ROCHESTER,NY,1-Jun,5-Jul,TNT Driver Pickup
2234,Walmart,ROME,NY,1-Jun,5-Jul,TNT Driver Pickup
2056,Walmart,SARATOGA SPRINGS,NY,1-Jun,5-Jul,TNT Driver Pickup
2164,Walmart,SPRINGVILLE,NY,1-Jun,5-Jul,TNT Driver Pickup
2905,Walmart,SUFFERN,NY,1-Jun,5-Jul,TNT Driver Pickup
2424,Walmart,TICONDEROGA,NY,1-Jun,5-Jul,TNT Driver Pickup
2370,Walmart,TROY,NY,1-Jun,5-Jul,TNT Driver Pickup
2093,Walmart,UTICA,NY,1-Jun,5-Jul,TNT Driver Pickup
2785,Walmart,VICTOR,NY,1-Jun,5-Jul,TNT Driver Pickup
2043,Walmart,WARSAW,NY,1-Jun,5-Jul,TNT Driver Pickup
1705,Walmart,WATERLOO,NY,1-Jun,5-Jul,TNT Driver Pickup
1871,Walmart,WATERTOWN,NY,1-Jun,5-Jul,TNT Driver Pickup
6539,Sam's Club,WATERTOWN,NY,1-Jun,5-Jul,TNT Driver Pickup
