322,359,4.39,4.63,4.51,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
352,360,4.36,4.80,4.42,75%,Process Only,Process Only,Process Only,Process Only
341,361,4.31,4.58,3.99,62%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
11,362,4.33,4.84,4.63,77%,Process Only,Process Only,Process Only,Process Only
359,363,4.26,4.79,4.46,72%,Foundation + Process,Process Only,Process Only,Process Only
503,364,4.49,4.74,4.52,70%,Process Only,Process Only,Process Only,Process Only
140,365,4.28,4.28,4.43,74%,Foundation + Process,Foundation + Process,Process Only,Process Only
121,366,4.52,4.81,4.64,66%,Process Only,Process Only,Process Only,Foundation + Process
410,368,4.35,4.72,4.47,84%,Process Only,Process Only,Process Only,Process Only
406,369,4.57,4.81,4.55,76%,Process Only,Process Only,Process Only,Process Only
406,370,4.45,4.82,4.53,71%,Process Only,Process Only,Process Only,Process Only
48,371,4.57,4.71,4.64,67%,Process Only,Process Only,Process Only,Foundation + Process
406,372,4.23,4.70,4.14,78%,Foundation + Process,Process Only,Foundation + Process,Process Only
322,373,4.31,4.82,4.63,74%,Foundation + Process,Process Only,Process Only,Process Only
347,374,4.46,4.68,4.54,79%,Process Only,Process Only,Process Only,Process Only
5,375,4.38,4.55,4.49,73%,Process Only,Foundation + Process,Process Only,Process Only
127,376,4.56,4.68,4.46,78%,Process Only,Process Only,Process Only,Process Only
411,378,4.40,4.80,4.60,69%,Process Only,Process Only,Process Only,Process Only
333,379,4.31,4.72,4.57,63%,Foundation + Process,Process Only,Process Only,Foundation + Process
81,381,4.59,4.76,4.59,72%,Process Only,Process Only,Process Only,Process Only
410,382,4.36,4.81,4.53,67%,Process Only,Process Only,Process Only,Foundation + Process
66,383,4.44,4.76,4.60,73%,Process Only,Process Only,Process Only,Process Only
66,384,4.44,4.74,4.61,74%,Process Only,Process Only,Process Only,Process Only
84,385,4.46,4.86,4.76,73%,Process Only,Process Only,Process Only,Process Only
132,386,4.54,4.84,4.60,68%,Process Only,Process Only,Process Only,Process Only
352,387,4.20,4.84,4.53,71%,Foundation + Process,Process Only,Process Only,Process Only
321,388,4.59,4.75,4.58,73%,Process Only,Process Only,Process Only,Process Only
352,389,4.42,4.66,4.28,62%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
149,390,4.49,4.84,4.63,70%,Process Only,Process Only,Process Only,Process Only
4,391,4.59,4.70,4.59,72%,Process Only,Process Only,Process Only,Process Only
344,392,4.35,4.79,4.51,65%,Process Only,Process Only,Process Only,Foundation + Process
147,393,4.50,4.79,4.56,73%,Process Only,Process Only,Process Only,Process Only
137,394,4.45,4.83,4.45,71%,Process Only,Process Only,Process Only,Process Only
80,395,4.58,4.73,4.48,86%,Process Only,Process Only,Process Only,Process Only
39,396,4.48,4.70,4.32,75%,Process Only,Process Only,Foundation + Process,Process Only
80,397,4.68,4.77,4.54,81%,Process Only,Process Only,Process Only,Process Only
46,398,4.49,4.70,4.51,63%,Process Only,Process Only,Process Only,Foundation + Process
46,399,4.52,4.71,4.60,71%,Process Only,Process Only,Process Only,Process Only
68,400,4.45,4.62,4.59,74%,Process Only,Foundation + Process,Process Only,Process Only
131,401,4.47,4.67,4.57,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
132,402,4.37,4.72,4.34,74%,Process Only,Process Only,Foundation + Process,Process Only
137,403,4.62,4.83,4.68,82%,Process Only,Process Only,Process Only,Process Only
87,404,4.60,4.68,4.51,71%,Process Only,Process Only,Process Only,Process Only
134,405,4.44,4.72,4.24,63%,Process Only,Process Only,Foundation + Process,Foundation + Process
151,406,4.32,4.77,4.44,76%,Foundation + Process,Process Only,Process Only,Process Only
81,407,4.58,4.67,4.60,72%,Process Only,Foundation + Process,Process Only,Process Only
66,408,4.60,4.71,4.65,76%,Process Only,Process Only,Process Only,Process Only
137,409,4.48,4.87,4.70,80%,Process Only,Process Only,Process Only,Process Only
146,410,4.59,4.82,4.50,79%,Process Only,Process Only,Process Only,Process Only
138,411,4.38,4.89,4.66,81%,Process Only,Process Only,Process Only,Process Only
45,412,4.41,4.71,4.47,68%,Process Only,Process Only,Process Only,Process Only
569,413,4.52,4.83,4.48,81%,Process Only,Process Only,Process Only,Process Only
349,414,4.40,4.75,4.38,73%,Process Only,Process Only,Process Only,Process Only
132,415,4.61,4.66,4.47,85%,Process Only,Foundation + Process,Process Only,Process Only
151,416,4.50,4.78,4.56,69%,Process Only,Process Only,Process Only,Process Only
47,417,4.37,4.62,4.42,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
407,418,4.16,4.73,4.19,68%,Foundation + Process,Process Only,Foundation + Process,Process Only
406,419,4.46,4.80,4.66,78%,Process Only,Process Only,Process Only,Process Only
349,420,4.39,4.64,4.36,76%,Process Only,Foundation + Process,Foundation + Process,Process Only
479,421,4.30,4.74,4.40,67%,Foundation + Process,Process Only,Process Only,Foundation + Process
273,422,4.41,4.82,4.50,74%,Process Only,Process Only,Process Only,Process Only
13,423,4.49,4.77,4.40,75%,Process Only,Process Only,Process Only,Process Only
8,424,4.23,4.69,4.16,68%,Foundation + Process,Process Only,Foundation + Process,Process Only
11,425,4.34,4.81,4.43,68%,Process Only,Process Only,Process Only,Process Only
53,426,4.49,4.66,4.52,77%,Process Only,Foundation + Process,Process Only,Process Only
47,427,4.16,4.64,4.19,74%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
130,428,4.35,4.69,4.56,64%,Process Only,Process Only,Process Only,Foundation + Process
80,429,4.58,4.77,4.60,82%,Process Only,Process Only,Process Only,Process Only
253,430,4.48,4.81,4.45,74%,Process Only,Process Only,Process Only,Process Only
253,431,4.43,4.80,4.48,74%,Process Only,Process Only,Process Only,Process Only
10,432,4.19,4.73,4.15,76%,Foundation + Process,Process Only,Foundation + Process,Process Only
5,433,4.28,4.67,4.28,67%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
5,434,4.48,4.70,4.32,61%,Process Only,Process Only,Foundation + Process,Foundation + Process
272,435,4.52,4.80,4.51,53%,Process Only,Process Only,Process Only,Foundation + Process
272,436,4.51,4.80,4.21,59%,Process Only,Process Only,Foundation + Process,Foundation + Process
84,437,4.41,4.75,4.45,82%,Process Only,Process Only,Process Only,Process Only
74,438,4.20,4.83,4.38,73%,Foundation + Process,Process Only,Process Only,Process Only
78,440,4.65,4.80,4.76,80%,Process Only,Process Only,Process Only,Process Only
78,442,4.49,4.85,4.52,83%,Process Only,Process Only,Process Only,Process Only
88,443,4.60,4.81,4.65,80%,Process Only,Process Only,Process Only,Process Only
333,444,4.39,4.69,4.41,67%,Process Only,Process Only,Process Only,Foundation + Process
256,445,4.52,4.80,4.49,75%,Process Only,Process Only,Process Only,Process Only
85,446,4.34,4.82,4.79,82%,Process Only,Process Only,Process Only,Process Only
88,447,4.44,4.81,4.52,79%,Process Only,Process Only,Process Only,Process Only
127,448,4.50,4.59,4.44,78%,Process Only,Foundation + Process,Process Only,Process Only
66,449,4.53,4.71,4.43,84%,Process Only,Process Only,Process Only,Process Only
127,450,4.38,4.60,4.25,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
359,451,4.37,4.67,4.49,59%,Process Only,Foundation + Process,Process Only,Foundation + Process
80,452,4.59,4.82,4.56,84%,Process Only,Process Only,Process Only,Process Only
329,453,4.43,4.82,4.57,73%,Process Only,Process Only,Process Only,Process Only
272,454,3.90,4.78,4.06,63%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
569,456,4.45,4.70,4.15,84%,Process Only,Process Only,Foundation + Process,Process Only
66,457,4.54,4.74,4.64,69%,Process Only,Process Only,Process Only,Process Only
78,458,4.57,4.73,4.57,77%,Process Only,Process Only,Process Only,Process Only
25,459,4.33,4.67,4.31,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
88,461,4.47,4.70,4.58,78%,Process Only,Process Only,Process Only,Process Only
61,462,4.64,4.72,4.65,83%,Process Only,Process Only,Process Only,Process Only
84,463,4.48,4.79,4.39,80%,Process Only,Process Only,Process Only,Process Only
78,464,4.72,4.82,4.74,73%,Process Only,Process Only,Process Only,Process Only
77,465,4.57,4.83,4.60,77%,Process Only,Process Only,Process Only,Process Only
147,466,4.28,4.81,4.49,79%,Foundation + Process,Process Only,Process Only,Process Only
52,467,4.44,4.68,4.49,68%,Process Only,Process Only,Process Only,Process Only
47,468,4.57,4.76,4.62,72%,Process Only,Process Only,Process Only,Process Only
66,469,4.44,4.70,4.26,78%,Process Only,Process Only,Foundation + Process,Process Only
78,470,4.64,4.74,4.57,77%,Process Only,Process Only,Process Only,Process Only
49,471,4.32,4.54,3.91,76%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
356,472,4.57,4.71,4.56,71%,Process Only,Process Only,Process Only,Process Only
85,473,4.29,4.87,4.60,78%,Foundation + Process,Process Only,Process Only,Process Only
83,475,4.44,4.57,4.40,71%,Process Only,Foundation + Process,Process Only,Process Only
81,476,4.46,4.82,4.60,72%,Process Only,Process Only,Process Only,Process Only
119,477,4.49,4.81,4.46,76%,Process Only,Process Only,Process Only,Process Only
77,478,4.46,4.90,4.68,72%,Process Only,Process Only,Process Only,Process Only
349,479,4.26,4.80,4.46,76%,Foundation + Process,Process Only,Process Only,Process Only
275,480,4.41,4.72,4.70,72%,Process Only,Process Only,Process Only,Process Only
273,481,4.36,4.69,4.37,64%,Process Only,Process Only,Foundation + Process,Foundation + Process
61,482,4.53,4.75,4.80,80%,Process Only,Process Only,Process Only,Process Only
8,483,4.45,4.68,4.43,64%,Process Only,Process Only,Process Only,Foundation + Process
411,484,4.33,4.76,4.43,61%,Process Only,Process Only,Process Only,Foundation + Process
129,485,4.52,4.75,4.52,64%,Process Only,Process Only,Process Only,Foundation + Process
362,486,4.40,4.73,4.47,69%,Process Only,Process Only,Process Only,Process Only
97,488,4.23,4.73,4.34,82%,Foundation + Process,Process Only,Foundation + Process,Process Only
128,489,4.35,4.63,4.37,77%,Process Only,Foundation + Process,Foundation + Process,Process Only
78,490,4.70,4.75,4.68,74%,Process Only,Process Only,Process Only,Process Only
253,491,4.47,4.75,4.39,73%,Process Only,Process Only,Process Only,Process Only
580,492,4.48,4.72,4.62,69%,Process Only,Process Only,Process Only,Process Only
259,493,4.25,4.65,4.31,69%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
16,494,4.36,4.46,4.49,70%,Process Only,Foundation + Process,Process Only,Process Only
138,495,4.27,4.52,4.17,70%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
242,497,4.39,4.72,4.46,75%,Process Only,Process Only,Process Only,Process Only
134,498,4.25,4.82,4.46,73%,Foundation + Process,Process Only,Process Only,Process Only
344,499,4.41,4.67,4.29,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
505,500,4.51,4.80,4.53,71%,Process Only,Process Only,Process Only,Process Only
141,501,4.38,4.60,4.40,64%,Process Only,Foundation + Process,Process Only,Foundation + Process
129,502,4.59,4.88,4.48,69%,Process Only,Process Only,Process Only,Process Only
84,503,4.20,4.85,4.40,77%,Foundation + Process,Process Only,Process Only,Process Only
61,504,4.60,4.70,4.64,74%,Process Only,Process Only,Process Only,Process Only
134,505,4.51,4.84,4.56,78%,Process Only,Process Only,Process Only,Process Only
272,506,4.28,4.77,4.18,62%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
260,507,4.48,4.74,4.50,75%,Process Only,Process Only,Process Only,Process Only
506,508,4.40,4.74,4.58,67%,Process Only,Process Only,Process Only,Foundation + Process
21,510,4.42,4.61,4.36,79%,Process Only,Foundation + Process,Foundation + Process,Process Only
38,511,4.35,4.64,4.25,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
505,512,4.52,4.81,4.57,72%,Process Only,Process Only,Process Only,Process Only
73,513,4.48,4.79,4.53,72%,Process Only,Process Only,Process Only,Process Only
39,514,4.41,4.72,4.24,68%,Process Only,Process Only,Foundation + Process,Process Only
18,515,4.49,4.75,4.63,68%,Process Only,Process Only,Process Only,Process Only
45,516,4.16,4.72,4.37,69%,Foundation + Process,Process Only,Foundation + Process,Process Only
353,517,4.35,4.60,4.46,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
24,518,4.56,4.72,4.54,73%,Process Only,Process Only,Process Only,Process Only
260,519,4.48,4.80,4.40,69%,Process Only,Process Only,Process Only,Process Only
21,520,4.24,4.63,4.44,63%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
66,521,4.46,4.59,4.26,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
60,522,4.57,4.70,4.69,75%,Process Only,Process Only,Process Only,Process Only
46,523,4.18,4.81,4.32,79%,Foundation + Process,Process Only,Foundation + Process,Process Only
84,524,4.59,4.77,4.59,80%,Process Only,Process Only,Process Only,Process Only
242,526,4.42,4.70,4.44,81%,Process Only,Process Only,Process Only,Process Only
61,527,4.59,4.76,4.60,77%,Process Only,Process Only,Process Only,Process Only
115,528,4.39,4.66,4.43,71%,Process Only,Foundation + Process,Process Only,Process Only
61,529,4.52,4.65,4.45,71%,Process Only,Foundation + Process,Process Only,Process Only
327,530,4.39,4.77,4.27,68%,Process Only,Process Only,Foundation + Process,Process Only
132,531,4.50,4.69,4.45,78%,Process Only,Process Only,Process Only,Process Only
130,532,4.46,4.69,4.29,74%,Process Only,Process Only,Foundation + Process,Process Only
132,533,4.36,4.71,4.27,73%,Process Only,Process Only,Foundation + Process,Process Only
74,535,4.40,4.65,4.37,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
74,536,4.49,4.70,4.52,71%,Process Only,Process Only,Process Only,Process Only
73,537,4.44,4.58,4.36,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
93,538,4.41,4.70,4.49,69%,Process Only,Process Only,Process Only,Process Only
134,539,4.52,4.63,4.49,74%,Process Only,Foundation + Process,Process Only,Process Only
129,540,4.52,4.80,4.40,62%,Process Only,Process Only,Process Only,Foundation + Process
128,541,4.26,4.34,4.37,70%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
129,542,4.31,4.59,4.14,70%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
132,543,4.70,4.71,4.67,78%,Process Only,Process Only,Process Only,Process Only
353,544,4.32,4.68,4.30,64%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
258,545,4.52,4.92,4.44,79%,Process Only,Process Only,Process Only,Process Only
62,546,4.53,4.77,4.38,73%,Process Only,Process Only,Process Only,Process Only
114,547,4.34,4.53,4.29,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
25,548,4.43,4.54,4.42,78%,Process Only,Foundation + Process,Process Only,Process Only
71,549,4.38,4.50,4.41,81%,Process Only,Foundation + Process,Process Only,Process Only
273,550,4.62,4.82,4.39,80%,Process Only,Process Only,Process Only,Process Only
93,551,4.45,4.76,4.48,68%,Process Only,Process Only,Process Only,Process Only
258,552,4.41,4.89,4.67,91%,Process Only,Process Only,Process Only,Process Only
125,553,4.25,4.67,4.25,66%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
88,554,4.74,4.82,4.77,89%,Process Only,Process Only,Process Only,Process Only
32,555,4.21,4.55,4.13,66%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
28,556,4.56,4.65,4.35,79%,Process Only,Foundation + Process,Foundation + Process,Process Only
407,557,4.49,4.77,4.53,65%,Process Only,Process Only,Process Only,Foundation + Process
