Store #,Quantity,Estimated Delivery WK
1037,1,8
4356,1,8
4356,1,8
793,1,8
2104,1,8
2104,1,8
2104,1,8
2104,1,8
2104,1,8
2104,1,8
5430,1,8
589,1,8
1645,1,8
5387,1,8
2392,1,8
4635,1,8
3897,1,8
1339,1,8
4635,1,8
4635,1,8
3897,1,8
3114,1,8
1645,1,8
1645,1,8
1193,1,8
1350,1,8
5030,1,8
1373,1,8
1373,1,8
3406,1,8
5327,1,8
1203,1,8
3623,1,8
4497,1,8
5430,1,8
3763,1,8
1645,1,8
1030,1,8
5327,1,8
1203,1,8
5327,1,8
1203,1,8
4394,1,8
5938,1,8
470,1,8
1225,1,8
1781,1,8
2543,1,8
1722,1,8
1032,1,8
1722,1,8
1030,1,8
1608,1,8
4142,1,8
911,1,8
1094,1,8
2515,1,8
1722,1,8
1170,1,8
4194,1,8
2832,1,8
359,1,8
4137,1,8
266,1,8
3758,1,8
4194,1,8
4231,1,8
1567,1,8
1309,1,8
5352,1,8
2061,1,8
4256,1,8
2814,1,8
1094,1,8
1120,1,8
1401,1,8
3202,1,8
1568,1,8
2886,1,8
3827,1,8
3210,1,8
5220,1,8
3639,1,8
1401,1,8
1401,1,8
2158,1,8
3584,1,8
266,1,8
2158,1,8
2401,1,8
3243,1,8
5664,1,8
5338,1,8
5305,1,8
3640,1,8
5278,1,8
4734,1,8
3796,1,8
5097,1,8
3226,1,8
4231,1,8
204,1,8
1784,1,8
8331,1,8
1271,1,8
2584,1,8
3584,1,8
1859,1,8
5898,1,8
3485,1,8
5201,1,8
5201,1,8
5201,1,8
5201,1,8
1502,1,8
5361,1,8
2828,1,8
404,1,8
5261,1,8
1762,1,8
5261,1,8
404,1,8
3392,1,8
1003,1,8
1003,1,8
1575,1,8
2477,1,8
463,1,8
2133,1,8
5261,1,8
2691,1,8
2006,1,8
2006,1,8
5261,1,8
1762,1,8
3454,1,8
680,1,8
5886,1,8
2158,1,8
2731,1,8
646,1,8
5382,1,8
4142,1,8
2158,1,8
211,1,8
2019,1,8
2594,1,8
2158,1,8
4553,1,8
1943,1,8
330,1,8
2158,1,8
1864,1,8
5388,1,8
2594,1,8
120,1,8
120,1,8
1539,1,8
2724,1,8
2724,1,8
1927,1,8
1539,1,8
3786,1,8
5039,1,8
4383,1,8
3729,1,8
3726,1,8
4064,1,8
7280,1,8
464,1,8
5664,1,8
1923,1,8
639,1,8
1923,1,8
1579,1,8
1877,1,8
2817,1,8
2247,1,8
2247,1,8
2063,1,8
1209,1,8
1158,1,8
2247,1,8
2247,1,8
5247,1,8
2366,1,8
3857,1,8
1039,1,8
4440,1,8
3185,1,8
2094,1,8
4387,1,8
1746,1,8
2832,1,8
3709,1,8
2507,1,8
3422,1,8
817,1,8
5880,1,8
1873,1,8
1873,1,8
1873,1,8
5880,1,8
1245,1,8
469,1,8
6579,1,8
2647,1,8
48,1,8
2471,1,8
292,1,8
2849,1,8
4359,1,8
2841,1,8
5488,1,8
2507,1,8
3840,1,8
2546,1,8
1544,1,8
2560,1,8
1275,1,8
1366,1,8
2422,1,8
5494,1,8
2995,1,8
1929,1,8
514,1,8
467,1,8
930,1,8
930,1,8
1784,1,8
2331,1,8
4171,1,8
789,1,8
4687,1,8
1419,1,8
1094,1,8
3483,1,8
2199,1,8
3169,1,8
467,1,8
2886,1,8
2256,1,8
618,1,8
618,1,8
618,1,8
618,1,8
618,1,8
5029,1,8
3595,1,8
634,1,8
2257,1,8
1146,1,8
2257,1,8
511,1,8
5070,1,8
4358,1,8
2257,1,8
1293,1,8
2098,1,8
1643,1,8
2098,1,8
2256,1,8
2959,1,8
2959,1,8
1448,1,8
2257,1,8
2403,1,8
3460,1,8
3771,1,8
398,1,8
2671,1,8
2469,1,8
1966,1,8
1966,1,8
3471,1,8
693,1,8
5044,1,8
5101,1,8
5044,1,8
634,1,8
2098,1,8
634,1,8
1293,1,8
634,1,8
2257,1,8
3771,1,8
2257,1,8
3771,1,8
5101,1,8
3771,1,8
1146,1,8
1146,1,8
651,1,8
2084,1,8
5107,1,8
1752,1,8
3569,1,8
1464,1,8
2256,1,8
2959,1,8
1448,1,8
992,1,8
1643,1,8
1643,1,8
1643,1,8
1381,1,8
213,1,8
1035,1,8
3443,1,8
1908,1,8
804,1,8
5029,1,8
1381,1,8
618,1,8
1908,1,8
1286,1,8
1421,1,8
618,1,8
1381,1,8
2469,1,8
618,1,8
618,1,8
3522,1,8
618,1,8
3072,1,8
618,1,8
472,1,8
618,1,8
618,1,8
618,1,8
618,1,8
618,1,8
618,1,8
511,1,8
618,1,8
618,1,8
1059,1,8
618,1,8
618,1,8
618,1,8
618,1,8
618,1,8
1059,1,8
618,1,8
3595,1,8
3595,1,8
2886,1,8
1497,1,8
5072,1,8
1497,1,8
618,1,8
618,1,8
1497,1,8
618,1,8
618,1,8
1497,1,8
618,1,8
2671,1,8
2671,1,8
618,1,8
3660,1,8
2568,1,8
2568,1,8
2568,1,8
2568,1,8
2568,1,8
2568,1,8
2568,1,8
2568,1,8
2568,1,8
2886,1,8
1486,1,8
2886,1,8
164,1,8
1448,1,8
1486,1,8
2256,1,8
2256,1,8
2256,1,8
1486,1,8
2959,1,8
2959,1,8
398,1,8
1486,1,8
3308,1,8
1521,1,8
2596,1,8
2671,1,8
3595,1,8
3595,1,8
1908,1,8
1101,1,8
3595,1,8
3595,1,8
2886,1,8
3595,1,8
3595,1,8
3595,1,8
3595,1,8
3471,1,8
5029,1,8
2886,1,8
4410,1,8
2596,1,8
1643,1,8
1908,1,8
1908,1,8
4410,1,8
1735,1,8
212,1,8
1421,1,8
2053,1,8
3163,1,8
3163,1,8
3308,1,8
3255,1,8
1692,1,8
2886,1,8
2886,1,8
2886,1,8
1923,1,8
2886,1,8
398,1,8
2886,1,8
2926,1,8
1923,1,8
1421,1,8
1331,1,8
398,1,8
398,1,8
398,1,8
398,1,8
398,1,8
4262,1,8
2886,1,8
618,1,8
1643,1,8
1381,1,8
2596,1,8
1908,1,8
3255,1,8
678,1,8
212,1,8
3522,1,8
1692,1,8
1421,1,8
1421,1,8
1421,1,8
618,1,8
1146,1,8
1146,1,8
1966,1,8
1381,1,8
2730,1,8
2730,1,8
1421,1,8
2886,1,8
2886,1,8
4283,1,8
4257,1,8
4257,1,8
4257,1,8
4283,1,8
4283,1,8
934,1,8
4257,1,8
4257,1,8
2939,1,8
4257,1,8
2939,1,8
2939,1,8
2939,1,8
948,1,8
4257,1,8
4257,1,8
4257,1,8
4257,1,8
4257,1,8
4257,1,8
4257,1,8
618,1,8
618,1,8
2939,1,8
618,1,8
618,1,8
618,1,8
618,1,8
618,1,8
4257,1,8
4257,1,8
2939,1,8
2596,1,8
618,1,8
2939,1,8
618,1,8
2939,1,8
3563,1,8
804,1,8
1330,1,8
4283,1,8
804,1,8
804,1,8
804,1,8
804,1,8
804,1,8
804,1,8
1856,1,8
1692,1,8
3510,1,8
1856,1,8
2596,1,8
1035,1,8
3311,1,8
2596,1,8
2596,1,8
2101,1,8
948,1,8
4595,1,8
4428,1,8
804,1,8
2188,1,8
3311,1,8
2596,1,8
2596,1,8
1942,1,8
3510,1,8
4283,1,8
4283,1,8
1692,1,8
804,1,8
1692,1,8
1942,1,8
1856,1,8
3480,1,8
1856,1,8
1856,1,8
1856,1,8
1923,1,8
395,1,9
395,1,9
395,1,9
3069,1,9
3069,1,9
699,1,9
3259,1,9
395,1,9
5373,1,9
3069,1,9
5373,1,9
395,1,9
5373,1,9
699,1,9
5373,1,9
3716,1,9
802,1,9
5022,1,9
699,1,9
802,1,9
5022,1,9
2495,1,9
1035,1,9
975,1,9
975,1,9
1238,1,9
1238,1,9
975,1,9
5022,1,9
5373,1,9
975,1,9
975,1,9
5373,1,9
975,1,9
1689,1,9
5022,1,9
975,1,9
2271,1,9
343,1,9
889,1,9
699,1,9
3827,1,9
2321,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
2321,1,9
2321,1,9
3372,1,9
3259,1,9
1974,1,9
5022,1,9
5373,1,9
343,1,9
343,1,9
5373,1,9
708,1,9
699,1,9
4546,1,9
6936,1,9
5373,1,9
3827,1,9
2321,1,9
5373,1,9
2321,1,9
2251,1,9
2321,1,9
2251,1,9
2321,1,9
2251,1,9
2876,1,9
5022,1,9
5022,1,9
3588,1,9
5373,1,9
2251,1,9
4538,1,9
5022,1,9
5373,1,9
695,1,9
5022,1,9
3253,1,9
5022,1,9
3401,1,9
5022,1,9
1933,1,9
5432,1,9
5432,1,9
5432,1,9
695,1,9
5432,1,9
1933,1,9
1238,1,9
3253,1,9
5022,1,9
3401,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
1743,1,9
5373,1,9
695,1,9
5022,1,9
5373,1,9
5022,1,9
5373,1,9
5022,1,9
5373,1,9
1027,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
2251,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
2321,1,9
2321,1,9
3827,1,9
2480,1,9
5022,1,9
907,1,9
5022,1,9
907,1,9
678,1,9
5022,1,9
5022,1,9
975,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
2523,1,9
5022,1,9
5022,1,9
2237,1,9
5373,1,9
5373,1,9
1167,1,9
5022,1,9
5022,1,9
1497,1,9
975,1,9
695,1,9
3403,1,9
2876,1,9
5373,1,9
2876,1,9
2671,1,9
996,1,9
2414,1,9
2496,1,9
2237,1,9
6548,1,9
5451,1,9
6548,1,9
5373,1,9
6548,1,9
2321,1,9
6548,1,9
2414,1,9
2251,1,9
3275,1,9
2321,1,9
6548,1,9
2321,1,9
1867,1,9
5022,1,9
2321,1,9
1867,1,9
2251,1,9
2321,1,9
6548,1,9
4380,1,9
6548,1,9
5338,1,9
6548,1,9
5096,1,9
5137,1,9
1831,1,9
6548,1,9
1831,1,9
5205,1,9
1910,1,9
5205,1,9
1831,1,9
1910,1,9
1910,1,9
5205,1,9
1910,1,9
2251,1,9
5205,1,9
1910,1,9
2251,1,9
5205,1,9
653,1,9
2251,1,9
2251,1,9
1910,1,9
5022,1,9
1910,1,9
2251,1,9
1910,1,9
375,1,9
1910,1,9
1831,1,9
1910,1,9
1831,1,9
1048,1,9
1831,1,9
2251,1,9
2735,1,9
2251,1,9
5291,1,9
5291,1,9
2251,1,9
5291,1,9
5394,1,9
5137,1,9
2174,1,9
5137,1,9
1831,1,9
1035,1,9
1831,1,9
5022,1,9
1831,1,9
3870,1,9
1831,1,9
2393,1,9
2393,1,9
2393,1,9
2393,1,9
2393,1,9
2393,1,9
2393,1,9
285,1,9
2393,1,9
2393,1,9
2393,1,9
2393,1,9
4220,1,9
4220,1,9
4220,1,9
4220,1,9
4220,1,9
4220,1,9
3311,1,9
1035,1,9
975,1,9
975,1,9
975,1,9
5022,1,9
7334,1,9
4220,1,9
996,1,9
1674,1,9
1674,1,9
122,1,9
5962,1,9
5962,1,9
907,1,9
5962,1,9
907,1,9
5962,1,9
2496,1,9
5962,1,9
2496,1,9
5962,1,9
5962,1,9
2496,1,9
2321,1,9
5022,1,9
2876,1,9
5962,1,9
5022,1,9
2797,1,9
840,1,9
2876,1,9
5022,1,9
840,1,9
5980,1,9
840,1,9
695,1,9
840,1,9
5022,1,9
840,1,9
4145,1,9
695,1,9
5490,1,9
5445,1,9
695,1,9
695,1,9
3547,1,9
1236,1,9
695,1,9
1236,1,9
5432,1,9
1236,1,9
5432,1,9
1236,1,9
3166,1,9
5221,1,9
5251,1,9
5251,1,9
5432,1,9
2284,1,9
3886,1,9
3886,1,9
3253,1,9
3253,1,9
3401,1,9
5373,1,9
5373,1,9
5373,1,9
3899,1,9
5373,1,9
3899,1,9
5373,1,9
1056,1,9
5373,1,9
5183,1,9
5373,1,9
5373,1,9
1774,1,9
5373,1,9
1774,1,9
1774,1,9
5373,1,9
1774,1,9
5012,1,9
3716,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
2357,1,9
2357,1,9
3253,1,9
2227,1,9
5022,1,9
5451,1,9
5022,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
5490,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
5022,1,9
1831,1,9
5022,1,9
1831,1,9
1831,1,9
5991,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
5022,1,9
5022,1,9
5022,1,9
1249,1,9
1831,1,9
3275,1,9
1831,1,9
5022,1,9
5022,1,9
5022,1,9
1831,1,9
5022,1,9
1831,1,9
5022,1,9
1831,1,9
5022,1,9
375,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
375,1,9
5490,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5991,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5022,1,9
5991,1,9
5022,1,9
5022,1,9
5022,1,9
6878,1,9
699,1,9
699,1,9
4427,1,9
699,1,9
699,1,9
1048,1,9
5957,1,9
3533,1,9
5818,1,9
5818,1,9
2857,1,9
5818,1,9
4189,1,9
4189,1,9
4189,1,9
4189,1,9
699,1,9
699,1,9
699,1,9
699,1,9
699,1,9
1891,1,9
699,1,9
699,1,9
1284,1,9
1284,1,9
1284,1,9
1284,1,9
1284,1,9
1284,1,9
1284,1,9
1284,1,9
1284,1,9
1284,1,9
1284,1,9
1284,1,9
1284,1,9
2155,1,9
3390,1,9
2107,1,9
5804,1,9
5804,1,9
5804,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
5373,1,9
615,1,9
392,1,9
3317,1,9
1235,1,9
3317,1,9
1908,1,9
392,1,9
4672,1,9
1027,1,9
3452,1,9
1027,1,9
2985,1,9
1235,1,9
2137,1,9
1235,1,9
2985,1,9
5353,1,9
1235,1,9
2191,1,9
4215,1,9
2985,1,9
2191,1,9
334,1,9
3322,1,9
573,1,9
1908,1,9
1235,1,9
573,1,9
2191,1,9
2191,1,9
3638,1,9
573,1,9
1235,1,9
2137,1,9
4215,1,9
1908,1,9
3546,1,9
4672,1,9
1908,1,9
1831,1,9
4215,1,9
1831,1,9
3511,1,9
1831,1,9
3511,1,9
1235,1,9
1831,1,9
3219,1,9
5773,1,9
3511,1,9
1908,1,9
3511,1,9
2191,1,9
4215,1,9
2191,1,9
3511,1,9
3869,1,9
1831,1,9
3511,1,9
1831,1,9
3511,1,9
3511,1,9
1831,1,9
1831,1,9
1831,1,9
1831,1,9
3511,1,9
1831,1,9
2112,1,9
2191,1,9
2191,1,9
3511,1,9
1235,1,9
4189,1,9
2191,1,9
121,1,9
1831,1,9
2191,1,9
3087,1,9
4672,1,9
3511,1,9
4064,1,9
2191,1,9
1908,1,9
2191,1,9
539,1,9
1908,1,9
2191,1,9
2137,1,9
4672,1,9
2137,1,9
2191,1,9
1167,1,9
3317,1,9
4672,1,9
3317,1,9
2191,1,9
4672,1,9
2191,1,9
4672,1,9
2191,1,9
3322,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
1311,1,9
3511,1,9
2987,1,9
1831,1,9
1235,1,9
2987,1,9
3322,1,9
1831,1,9
2987,1,9
3511,1,9
1235,1,9
4683,1,9
2987,1,9
3511,1,9
3511,1,9
3511,1,9
1831,1,9
1831,1,9
1831,1,9
3511,1,9
3511,1,9
1831,1,9
2987,1,9
3511,1,9
3511,1,9
5614,1,9
2987,1,9
3511,1,9
5614,1,9
5614,1,9
2987,1,9
2987,1,9
2987,1,9
5343,1,9
5343,1,9
2987,1,9
2987,1,9
2987,1,9
2987,1,9
3511,1,9
2987,1,9
3511,1,9
5614,1,9
5614,1,9
5614,1,9
2987,1,9
2987,1,9
2987,1,9
4237,1,9
5614,1,9
3511,1,9
952,1,9
3511,1,9
952,1,9
3511,1,9
952,1,9
952,1,9
2414,1,9
952,1,9
952,1,9
952,1,9
952,1,9
952,1,9
4279,1,9
952,1,9
2414,1,9
2414,1,9
2414,1,9
3891,1,9
3891,1,9
3644,1,9
3644,1,9
2823,1,9
5043,1,9
1383,1,9
2191,1,9
5043,1,9
5043,1,9
2567,1,9
1624,1,9
3087,1,9
3452,1,9
3638,1,9
4215,1,9
952,1,9
952,1,9
198,1,9
711,1,9
1913,1,9
249,1,9
2739,1,9
1913,1,9
2137,1,9
1913,1,9
2191,1,9
1913,1,9
1908,1,9
1913,1,9
3372,1,9
7205,1,9
7205,1,9
3390,1,9
1913,1,9
2331,1,9
3372,1,9
3372,1,9
3372,1,9
3372,1,9
3372,1,9
3372,1,9
2875,1,9
3372,1,9
3372,1,9
2875,1,9
5059,1,9
3372,1,9
3372,1,9
5072,1,9
2733,1,9
3372,1,9
2875,1,9
502,1,9
2875,1,9
502,1,9
2875,1,9
5325,1,9
502,1,9
5373,1,9
5072,1,9
1831,1,9
3372,1,9
3372,1,9
3521,1,9
502,1,9
3521,1,9
1305,1,9
3521,1,9
3521,1,9
502,1,9
3372,1,9
5664,1,9
5664,1,9
502,1,9
1831,1,9
502,1,9
3521,1,9
3511,1,9
4049,1,9
4049,1,9
4049,1,9
4049,1,9
4049,1,9
4049,1,9
3511,1,9
2033,1,9
3511,1,9
1120,1,9
5365,1,9
1831,1,9
5365,1,9
3891,1,9
952,1,9
952,1,9
952,1,9
1274,1,9
502,1,9
1274,1,9
5072,1,9
3372,1,9
1274,1,9
1274,1,9
1274,1,9
3197,1,9
5645,1,9
5645,1,9
2987,1,9
5215,1,9
2987,1,9
4169,1,9
3184,1,9
4169,1,9
1876,1,9
2081,1,9
2062,1,9
2838,1,9
3184,1,9
4169,1,9
4237,1,9
4169,1,9
2987,1,9
4169,1,9
4169,1,9
3511,1,9
2284,1,9
1831,1,9
2987,1,9
4169,1,9
4169,1,9
4511,1,9
3547,1,9
1831,1,9
5771,1,9
1520,1,9
1831,1,9
4169,1,9
1831,1,9
4169,1,9
1876,1,9
3237,1,9
3372,1,9
5625,1,9
4169,1,9
5771,1,9
1831,1,9
1831,1,9
3511,1,9
3372,1,9
1831,1,9
3372,1,9
3511,1,9
1875,1,9
3372,1,9
4443,1,9
3372,1,9
813,1,9
3372,1,9
3372,1,9
3372,1,9
3372,1,9
1831,1,9
5771,1,9
3372,1,9
1831,1,9
3372,1,9
5771,1,9
3372,1,9
1831,1,9
3372,1,9
1831,1,9
1210,1,9
5771,1,9
3511,1,9
5771,1,9
3372,1,9
1831,1,9
3372,1,9
3511,1,9
584,1,9
3511,1,9
3511,1,9
584,1,9
1933,1,9
3372,1,9
3372,1,9
3372,1,9
3372,1,9
4443,1,9
584,1,9
3604,1,9
3372,1,9
1930,1,9
3372,1,9
1232,1,9
3511,1,9
3372,1,9
1933,1,9
3372,1,9
4215,1,9
3372,1,9
3511,1,9
3372,1,9
3372,1,9
3372,1,9
1933,1,9
3372,1,9
1933,1,9
3322,1,9
3511,1,9
5247,1,9
1933,1,9
2233,1,9
2233,1,9
3511,1,9
1933,1,9
1933,1,9
1933,1,9
3511,1,9
1933,1,9
2920,1,9
3163,1,9
2187,1,9
982,1,9
2539,1,9
5162,1,9
2058,1,9
3511,1,9
2058,1,9
3511,1,9
1933,1,9
1564,1,9
3521,1,9
2058,1,9
2058,1,9
2058,1,9
3521,1,9
4456,1,9
3521,1,9
2058,1,9
3521,1,9
2058,1,9
4456,1,9
2901,1,9
2901,1,9
2901,1,9
3521,1,9
4456,1,9
1120,1,9
2233,1,9
573,1,9
2751,1,9
3546,1,9
2058,1,9
4683,1,9
3546,1,9
2058,1,9
3546,1,9
4683,1,9
3546,1,9
2058,1,9
4683,1,9
2058,1,9
3802,1,9
2058,1,9
925,1,9
925,1,9
163,1,9
163,1,9
4683,1,9
2058,1,9
163,1,9
4683,1,9
2058,1,9
4683,1,9
2058,1,9
4683,1,9
3606,1,9
4456,1,9
2058,1,9
2058,1,9
3173,1,9
2443,1,9
2443,1,9
3606,1,9
1307,1,9
5028,1,9
5028,1,9
5028,1,9
3173,1,9
5028,1,9
5028,1,9
3173,1,9
4359,1,9
3173,1,9
4359,1,9
3173,1,9
4359,1,9
4359,1,9
3173,1,9
4359,1,9
3173,1,9
4359,1,9
4359,1,9
3173,1,9
3173,1,9
3173,1,9
3173,1,9
3173,1,9
3173,1,9
5416,1,9
1420,1,9
5314,1,9
5416,1,9
4359,1,9
4359,1,9
4359,1,9
5416,1,9
4359,1,9
5416,1,9
4359,1,9
5416,1,9
4359,1,9
4359,1,9
5416,1,9
4359,1,9
5416,1,9
4359,1,9
5416,1,9
2980,1,9
2980,1,9
4359,1,9
3512,1,9
3512,1,9
3512,1,9
891,1,9
4359,1,9
5285,1,9
4359,1,9
5285,1,9
5285,1,9
4359,1,9
5285,1,9
4359,1,9
5285,1,9
4359,1,9
4359,1,9
4359,1,9
4359,1,9
4359,1,9
4359,1,9
4757,1,9
7229,1,9
4757,1,9
1562,1,9
554,1,9
4757,1,9
4276,1,9
1340,1,9
7229,1,9
1788,1,9
554,1,9
554,1,9
163,1,9
5823,1,9
4757,1,9
5823,1,9
5823,1,9
1311,1,9
1340,1,9
1311,1,9
4276,1,9
1311,1,9
7229,1,9
2191,1,9
2191,1,9
2191,1,9
554,1,9
3771,1,9
2191,1,9
3087,1,9
2191,1,9
3087,1,9
3087,1,9
3087,1,9
3087,1,9
554,1,9
554,1,9
3087,1,9
3087,1,9
3087,1,9
3087,1,9
3087,1,9
2039,1,9
7229,1,9
3087,1,9
4757,1,9
2191,1,9
4276,1,9
7229,1,9
2191,1,9
2039,1,9
3546,1,9
2191,1,9
3546,1,9
4757,1,9
7229,1,9
3087,1,9
2039,1,9
3546,1,9
2191,1,9
3546,1,9
2191,1,9
2191,1,9
2039,1,9
2191,1,9
2039,1,9
2191,1,9
4359,1,9
4359,1,9
4393,1,9
4393,1,9
4393,1,9
4393,1,9
4393,1,9
4393,1,9
4393,1,9
4393,1,9
4393,1,9
4393,1,9
3512,1,9
3512,1,9
1377,1,9
1377,1,9
3512,1,9
3512,1,9
5072,1,9
58,1,9
2218,1,9
363,1,9
363,1,9
363,1,9
5103,1,9
2593,1,9
2593,1,9
2593,1,9
2593,1,9
1377,1,9
2593,1,9
1377,1,9
2593,1,9
2593,1,9
2593,1,9
2593,1,9
1377,1,9
1377,1,9
1377,1,9
2593,1,9
1377,1,9
2593,1,9
2593,1,9
2593,1,9
2593,1,9
2593,1,9
2593,1,9
2593,1,9
2308,1,9
1377,1,9
1307,1,9
2074,1,9
1377,1,9
2722,1,9
1377,1,9
2722,1,9
1377,1,9
2722,1,9
1377,1,9
1307,1,9
2722,1,9
1377,1,9
1377,1,9
2722,1,9
2722,1,9
2722,1,9
2722,1,9
2722,1,9
2722,1,9
2191,1,9
1377,1,9
2191,1,9
1377,1,9
1377,1,9
1377,1,9
1377,1,9
1377,1,9
2722,1,9
1377,1,9
2722,1,9
1377,1,9
1377,1,9
2722,1,9
2722,1,9
2722,1,9
1377,1,9
2722,1,9
2722,1,9
2722,1,9
1377,1,9
2722,1,9
2722,1,9
4221,1,9
4056,1,9
164,1,9
5602,1,9
5602,1,9
2722,1,9
2191,1,9
2722,1,9
2191,1,9
2722,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2722,1,9
2191,1,9
5602,1,9
2722,1,9
2191,1,9
2039,1,9
2722,1,9
2722,1,9
2722,1,9
2722,1,9
2722,1,9
2722,1,9
1300,1,9
1300,1,9
2191,1,9
1300,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
1300,1,9
2137,1,9
1908,1,9
3322,1,9
5353,1,9
5353,1,9
5353,1,9
1908,1,9
1908,1,9
1908,1,9
1235,1,9
1235,1,9
1235,1,9
2262,1,9
4215,1,9
4215,1,9
5888,1,9
3106,1,9
2432,1,9
2191,1,9
2039,1,9
2432,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2039,1,9
3546,1,9
2039,1,9
2039,1,9
2191,1,9
2039,1,9
2191,1,9
2039,1,9
2058,1,9
2058,1,9
2058,1,9
4276,1,9
2116,1,9
5828,1,9
2058,1,9
1788,1,9
4757,1,9
4276,1,9
4757,1,9
4757,1,9
4276,1,9
7229,1,9
4757,1,9
2039,1,9
1788,1,9
4757,1,9
2039,1,9
2191,1,9
4757,1,9
2039,1,9
4757,1,9
2039,1,9
4757,1,9
3520,1,9
4757,1,9
2039,1,9
4276,1,9
2191,1,9
2039,1,9
1340,1,9
2039,1,9
1300,1,9
4276,1,9
2039,1,9
2722,1,9
2039,1,9
2039,1,9
2039,1,9
2039,1,9
2039,1,9
5299,1,9
2722,1,9
4757,1,9
1521,1,9
1521,1,9
1521,1,9
1521,1,9
1521,1,9
573,1,9
1521,1,9
573,1,9
5929,1,9
400,1,9
400,1,9
400,1,9
573,1,9
889,1,9
573,1,9
889,1,9
573,1,9
889,1,9
2185,1,9
2191,1,9
3458,1,9
2191,1,9
2191,1,9
2191,1,9
889,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
889,1,9
224,1,9
2191,1,9
2722,1,9
889,1,9
2174,1,9
2191,1,9
2174,1,9
2191,1,9
2174,1,9
2191,1,9
2722,1,9
2191,1,9
2191,1,9
2174,1,9
1382,1,9
2191,1,9
2191,1,9
2174,1,9
2174,1,9
2237,1,9
2237,1,9
2237,1,9
2237,1,9
2237,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
1727,1,9
2191,1,9
5802,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
400,1,9
3404,1,9
3404,1,9
3404,1,9
3404,1,9
3404,1,9
3404,1,9
3404,1,9
400,1,9
3404,1,9
3404,1,9
3404,1,9
3404,1,9
3404,1,9
2191,1,9
2191,1,9
4056,1,9
856,1,9
2535,1,9
2535,1,9
2535,1,9
2535,1,9
2535,1,9
2535,1,9
2535,1,9
5096,1,9
240,1,9
726,1,9
5082,1,9
726,1,9
5082,1,9
726,1,9
706,1,9
726,1,9
726,1,9
6936,1,9
726,1,9
726,1,9
706,1,9
726,1,9
240,1,9
726,1,9
5082,1,9
726,1,9
5432,1,9
726,1,9
4384,1,9
726,1,9
726,1,9
726,1,9
3210,1,9
726,1,9
726,1,9
726,1,9
726,1,9
726,1,9
726,1,9
240,1,9
726,1,9
3726,1,9
1413,1,9
1413,1,9
2542,1,9
734,1,9
1186,1,9
1413,1,9
5886,1,9
5886,1,9
4335,1,9
726,1,9
726,1,9
726,1,9
726,1,9
787,1,9
726,1,9
3210,1,9
726,1,9
726,1,9
726,1,9
5082,1,9
240,1,9
2913,1,9
5082,1,9
5082,1,9
3510,1,9
3510,1,9
3510,1,9
6936,1,9
3510,1,9
5082,1,9
3510,1,9
3510,1,9
240,1,9
3147,1,9
240,1,9
5082,1,9
3457,1,9
3457,1,9
5805,1,9
5805,1,9
5805,1,9
5805,1,9
1373,1,9
2722,1,9
6190,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
2191,1,9
1007,1,9
1007,1,9
1007,1,9
2491,1,9
2722,1,9
4359,1,9
4359,1,9
2722,1,9
2722,1,9
2249,1,9
2053,1,9
