Store,DC,Commodity,23-Dec,24-Dec,25-Dec,26-Dec,27-Dec,28-Dec,29-Dec
6814,6858,FDD,1,0,1,1,1,1,1
6828,6858,FDD,1,1,1,1,1,1,1
6849,7019,FDD,1,0,1,1,1,1,1
6850,6083,FDD,1,1,1,1,1,1,1
6851,6056,FDD,0,0,1,1,0,1,1
6876,6082,FDD,1,0,1,1,1,1,1
6878,6062,FDD,1,1,1,1,1,1,1
6879,6091,FDD,1,0,1,1,1,1,1
6887,6055,FDD,1,1,1,1,1,1,1
6894,6071,FDD,1,0,1,1,1,1,1
6898,6084,FDD,1,1,1,1,1,1,1
6929,6083,FDD,1,1,1,1,1,1,1
6931,6097,FDD,1,1,1,1,1,1,1
6932,6082,FDD,1,1,1,1,1,1,1
6936,7016,FDD,1,0,1,1,1,1,1
6942,7015,FDD,1,1,1,1,1,1,1
6943,6082,FDD,1,0,1,1,1,1,1
6951,7017,FDD,1,0,1,1,1,0,1
6952,7016,FDD,0,0,1,1,1,1,1
6953,6082,FDD,1,1,1,1,1,1,1
6958,6858,FDD,1,0,1,1,1,1,1
6960,7015,FDD,1,0,1,1,1,1,1
6962,6073,FDD,1,1,1,1,1,1,1
6963,6042,FDD,1,0,1,1,1,1,1
6964,6072,FDD,1,1,1,1,1,1,1
6966,6042,FDD,1,0,1,1,1,1,1
6968,6071,FDD,1,0,1,1,1,1,1
6971,6082,FDD,1,1,1,1,1,1,1
6975,6082,FDD,1,0,1,1,1,1,1
6978,6099,FDD,1,1,1,1,1,1,1
6998,6095,FDD,1,1,1,1,1,1,1
7004,6858,FDD,1,0,1,1,1,1,1
7009,6091,FDD,1,0,1,1,1,1,1
7020,6062,FDD,1,1,1,1,1,1,1
7032,7016,FDD,1,1,1,1,1,1,1
7062,6858,FDD,1,0,1,1,1,1,1
7072,6059,FDD,1,0,1,1,1,1,1
7087,6059,FDD,1,0,1,1,1,1,1
7098,6091,FDD,1,0,1,1,1,1,1
7099,6057,FDD,1,0,1,1,1,1,1
7127,6072,FDD,1,0,1,1,1,1,1
7129,7018,FDD,1,1,1,1,1,0,1
7137,6091,FDD,1,0,1,1,1,1,1
7146,6073,FDD,1,1,1,1,1,1,1
7156,6083,FDD,1,1,1,1,1,1,1
7162,6091,FDD,1,0,1,1,1,1,1
7174,7016,FDD,1,1,1,1,1,1,1
7177,7016,FDD,1,1,1,1,1,1,1
7178,6042,FDD,1,0,1,1,1,1,1
7179,6091,FDD,1,0,1,1,1,1,1
7180,6073,FDD,1,1,1,1,1,1,1
7181,6099,FDD,1,1,1,1,1,1,1
7185,6055,FDD,1,0,1,1,1,1,1
7188,6073,FDD,1,1,1,1,1,0,1
7194,6099,FDD,1,0,1,1,1,0,1
7205,6858,FDD,1,1,1,1,1,1,1
7206,6858,FDD,1,1,1,1,1,1,1
7209,6091,FDD,1,0,1,1,1,1,1
7218,6091,FDD,1,0,1,1,1,1,1
7220,6083,FDD,1,1,1,1,1,1,1
7222,6091,FDD,1,1,1,1,1,1,1
7224,6064,FDD,1,0,1,1,1,1,1
7229,6084,FDD,1,0,1,1,1,1,1
7232,6064,FDD,1,0,1,1,1,1,1
7233,6057,FDD,1,1,1,1,1,1,1
7235,6091,FDD,1,1,1,1,1,1,1
7238,6091,FDD,1,0,1,1,1,0,1
7240,6056,FDD,1,1,1,1,1,1,1
7241,6057,FDD,1,1,1,1,1,1,1
7242,6082,FDD,1,1,1,1,1,1,1
7243,6091,FDD,1,0,1,1,0,1,1
7245,6099,FDD,1,1,1,1,1,1,0
7246,6099,FDD,1,0,1,1,1,0,1
7247,7019,FDD,1,0,1,1,0,1,1
7249,7015,FDD,1,0,1,1,1,1,1
7251,6064,FDD,1,1,1,1,1,1,1
7262,6057,FDD,1,1,1,1,1,1,1
7280,6062,FDD,1,0,1,1,1,1,1
7281,6083,FDD,1,1,1,1,1,1,1
7290,6097,FDD,1,1,1,1,1,1,1
7294,6042,FDD,1,1,1,1,1,1,1
7296,6858,FDD,1,1,1,1,1,1,1
7299,8851,FDD,1,1,1,1,1,1,1
7301,7010,FDD,1,0,1,1,1,1,1
7304,6858,FDD,1,1,1,1,1,1,1
7308,6042,FDD,1,1,1,1,1,1,1
7309,7010,FDD,1,1,1,1,1,1,1
7311,6083,FDD,1,1,1,1,1,0,1
7315,6858,FDD,1,1,1,1,1,1,1
7317,6082,FDD,1,1,1,1,1,1,1
7320,7013,FDD,1,1,1,1,1,1,1
7324,6062,FDD,1,0,1,1,1,1,1
7326,6042,FDD,1,1,1,1,1,1,1
7329,6091,FDD,1,0,1,1,1,1,1
7334,6091,FDD,1,1,1,1,1,1,1
7337,6091,FDD,1,1,1,1,1,1,1
7339,6055,FDD,1,0,1,1,1,1,1
7340,6091,FDD,1,1,1,1,1,1,1
7342,6062,FDD,1,0,1,1,1,1,1
7347,6064,FDD,1,0,1,1,1,1,1
7349,6084,FDD,1,0,1,1,1,1,1
7357,7010,FDD,1,1,1,1,1,1,1
7361,7010,FDD,1,1,1,1,1,1,1
7362,6084,FDD,1,0,1,1,1,1,1
8331,6096,FDD,1,1,1,1,1,1,1
8930,6056,FDD,1,0,1,1,1,1,1
8958,7084,FDD,1,0,1,1,1,1,1
