Store Nbr,Vendor Stk Nbr,Product Line,Curr Str On Hand Qty
1768,116-S20T-ELE-W,S20T,16 
1768,116-S20T-OPT-W,S20T,16 
1768,1043-S34Q-CRU-W,S34Q,4 
1768,1043-S34Q-ELE-W,S34Q,4 
1768,1043-S34Q-OPT-W,S34Q,4 
1768,116-S34Q-CRU-W,S34Q,16 
1768,116-S34Q-ELE-W,S34Q,16 
1768,116-S34Q-OPT-W,S34Q,16 
1770,625-S12C-CRU-W,S12C,2 
1770,625-S12C-ELE-W,S12C,2 
1770,625-S12C-OPT-W,S12C,2 
1770,625-S20T-CRU-W,S20T,2 
1770,625-S20T-ELE-W,S20T,2 
1770,625-S20T-OPT-W,S20T,2 
1770,625-S34Q-CRU-W,S34Q,2 
1770,625-S34Q-ELE-W,S34Q,2 
1770,625-S34Q-OPT-W,S34Q,2 
1785,619-S12C-CRU-W,S12C,2 
1785,619-S12C-ELE-W,S12C,2 
1785,619-S12C-OPT-W,S12C,2 
1785,619-S20T-CRU-W,S20T,2 
1785,619-S20T-ELE-W,S20T,2 
1785,619-S20T-OPT-W,S20T,2 
1785,619-S34Q-CRU-W,S34Q,2 
1785,619-S34Q-ELE-W,S34Q,2 
1785,619-S34Q-OPT-W,S34Q,2 
1788,619-S12C-CRU-W,S12C,2 
1788,619-S12C-ELE-W,S12C,2 
1788,619-S12C-OPT-W,S12C,2 
1788,619-S20T-CRU-W,S20T,2 
1788,619-S20T-ELE-W,S20T,2 
1788,619-S20T-OPT-W,S20T,2 
1788,619-S34Q-CRU-W,S34Q,2 
1788,619-S34Q-ELE-W,S34Q,2 
1788,619-S34Q-OPT-W,S34Q,2 
1796,619-S12C-CRU-W,S12C,2 
1796,619-S12C-ELE-W,S12C,2 
1796,619-S12C-OPT-W,S12C,2 
1796,619-S20T-CRU-W,S20T,2 
1796,619-S20T-ELE-W,S20T,2 
1796,619-S20T-OPT-W,S20T,2 
1796,619-S34Q-CRU-W,S34Q,2 
1796,619-S34Q-ELE-W,S34Q,2 
1796,619-S34Q-OPT-W,S34Q,2 
1799,244-S12C-CRU-W,S12C,2 
1799,244-S12C-ELE-W,S12C,2 
1799,244-S12C-OPT-W,S12C,2 
1799,612-S12C-CRU-W,S12C,2 
1799,612-S12C-ELE-W,S12C,2 
1799,612-S12C-OPT-W,S12C,2 
1799,244-S20T-CRU-W,S20T,2 
1799,244-S20T-ELE-W,S20T,2 
1799,244-S20T-OPT-W,S20T,2 
1799,612-S20T-CRU-W,S20T,2 
1799,612-S20T-ELE-W,S20T,2 
1799,612-S20T-OPT-W,S20T,2 
1799,244-S34Q-CRU-W,S34Q,2 
1799,244-S34Q-ELE-W,S34Q,2 
1799,244-S34Q-OPT-W,S34Q,2 
1799,612-S34Q-CRU-W,S34Q,2 
1799,612-S34Q-ELE-W,S34Q,2 
1799,612-S34Q-OPT-W,S34Q,2 
1802,616-S12C-CRU-W,S12C,0 
1802,616-S12C-ELE-W,S12C,0 
1802,616-S12C-OPT-W,S12C,0 
1802,616-S20T-CRU-W,S20T,0 
1802,616-S20T-ELE-W,S20T,0 
1802,616-S20T-OPT-W,S20T,0 
1802,616-S34Q-CRU-W,S34Q,0 
1802,616-S34Q-ELE-W,S34Q,0 
1802,616-S34Q-OPT-W,S34Q,0 
1810,621-S12C-CRU-W,S12C,2 
1810,621-S12C-ELE-W,S12C,2 
1810,621-S12C-OPT-W,S12C,2 
1810,621-S20T-CRU-W,S20T,2 
1810,621-S20T-ELE-W,S20T,2 
1810,621-S20T-OPT-W,S20T,2 
1810,621-S34Q-CRU-W,S34Q,2 
1810,621-S34Q-ELE-W,S34Q,2 
1810,621-S34Q-OPT-W,S34Q,2 
1819,612-S12C-CRU-W,S12C,2 
1819,612-S12C-ELE-W,S12C,2 
1819,612-S12C-OPT-W,S12C,2 
1819,612-S20T-CRU-W,S20T,2 
1819,612-S20T-ELE-W,S20T,2 
1819,612-S20T-OPT-W,S20T,2 
1819,612-S34Q-CRU-W,S34Q,2 
1819,612-S34Q-ELE-W,S34Q,2 
1819,612-S34Q-OPT-W,S34Q,2 
1836,171-S12C-CRU-W,S12C,2 
1836,171-S12C-ELE-W,S12C,2 
1836,171-S12C-OPT-W,S12C,2 
1836,171-S20T-CRU-W,S20T,2 
1836,171-S20T-ELE-W,S20T,2 
1836,171-S20T-OPT-W,S20T,2 
1836,171-S34Q-CRU-W,S34Q,4 
1836,171-S34Q-ELE-W,S34Q,4 
1836,171-S34Q-OPT-W,S34Q,4 
1838,623-S12C-CRU-W,S12C,2 
1838,623-S12C-ELE-W,S12C,2 
1838,623-S12C-OPT-W,S12C,2 
1838,623-S20T-CRU-W,S20T,2 
1838,623-S20T-ELE-W,S20T,2 
1838,623-S20T-OPT-W,S20T,2 
1838,623-S34Q-CRU-W,S34Q,2 
1838,623-S34Q-ELE-W,S34Q,2 
1838,623-S34Q-OPT-W,S34Q,2 
1840,627-S12C-CRU-W,S12C,2 
1840,627-S12C-ELE-W,S12C,2 
1840,627-S12C-OPT-W,S12C,2 
1840,627-S20T-CRU-W,S20T,2 
1840,627-S20T-ELE-W,S20T,2 
1840,627-S20T-OPT-W,S20T,2 
1840,627-S34Q-CRU-W,S34Q,2 
1840,627-S34Q-ELE-W,S34Q,2 
1840,627-S34Q-OPT-W,S34Q,2 
1842,473-S12C-CRU-W,S12C,2 
1842,473-S12C-ELE-W,S12C,2 
1842,473-S12C-OPT-W,S12C,2 
1842,473-S20T-CRU-W,S20T,2 
1842,473-S20T-ELE-W,S20T,2 
1842,473-S20T-OPT-W,S20T,2 
1842,473-S34Q-CRU-W,S34Q,2 
1842,473-S34Q-ELE-W,S34Q,2 
1842,473-S34Q-OPT-W,S34Q,2 
1848,606-S12C-CRU-W,S12C,0 
1848,606-S12C-ELE-W,S12C,0 
1848,606-S12C-OPT-W,S12C,0 
1848,606-S20T-CRU-W,S20T,0 
1848,606-S20T-ELE-W,S20T,0 
1848,606-S20T-OPT-W,S20T,0 
1848,606-S34Q-CRU-W,S34Q,0 
1848,606-S34Q-ELE-W,S34Q,0 
1848,606-S34Q-OPT-W,S34Q,0 
1856,392-S12C-CRU-W,S12C,4 
1856,392-S12C-ELE-W,S12C,4 
1856,392-S12C-OPT-W,S12C,2 
1856,392-S20T-CRU-W,S20T,4 
1856,392-S20T-ELE-W,S20T,4 
1856,392-S20T-OPT-W,S20T,3 
1856,392-S34Q-CRU-W,S34Q,2 
1856,392-S34Q-ELE-W,S34Q,4 
1856,392-S34Q-OPT-W,S34Q,2 
1860,624-S12C-CRU-W,S12C,2 
1860,624-S12C-ELE-W,S12C,2 
1860,624-S12C-OPT-W,S12C,2 
1860,624-S20T-CRU-W,S20T,2 
1860,624-S20T-ELE-W,S20T,2 
1860,624-S20T-OPT-W,S20T,2 
1860,624-S34Q-CRU-W,S34Q,2 
1860,624-S34Q-ELE-W,S34Q,2 
1860,624-S34Q-OPT-W,S34Q,2 
1869,624-S12C-CRU-W,S12C,2 
1869,624-S12C-ELE-W,S12C,2 
1869,624-S12C-OPT-W,S12C,2 
1869,624-S20T-CRU-W,S20T,2 
1869,624-S20T-ELE-W,S20T,2 
1869,624-S20T-OPT-W,S20T,2 
1869,624-S34Q-CRU-W,S34Q,2 
1869,624-S34Q-ELE-W,S34Q,2 
1869,624-S34Q-OPT-W,S34Q,2 
1880,194-S12C-CRU-W,S12C,2 
1880,194-S12C-ELE-W,S12C,2 
1880,194-S12C-OPT-W,S12C,2 
1880,194-S20T-CRU-W,S20T,2 
1880,194-S20T-ELE-W,S20T,2 
1880,194-S20T-OPT-W,S20T,2 
1880,194-S34Q-CRU-W,S34Q,2 
1880,194-S34Q-ELE-W,S34Q,2 
1880,194-S34Q-OPT-W,S34Q,2 
1883,625-S12C-CRU-W,S12C,2 
1883,625-S12C-ELE-W,S12C,2 
1883,625-S12C-OPT-W,S12C,2 
1883,625-S20T-CRU-W,S20T,2 
1883,625-S20T-ELE-W,S20T,2 
1883,625-S20T-OPT-W,S20T,2 
1883,625-S34Q-CRU-W,S34Q,2 
1883,625-S34Q-ELE-W,S34Q,2 
1883,625-S34Q-OPT-W,S34Q,2 
1885,625-S12C-CRU-W,S12C,2 
1885,625-S12C-ELE-W,S12C,2 
1885,625-S12C-OPT-W,S12C,2 
1885,625-S20T-CRU-W,S20T,2 
1885,625-S20T-ELE-W,S20T,2 
1885,625-S20T-OPT-W,S20T,2 
1885,625-S34Q-CRU-W,S34Q,2 
1885,625-S34Q-ELE-W,S34Q,2 
1885,625-S34Q-OPT-W,S34Q,2 
1888,272-S12C-CRU-W,S12C,2 
1888,272-S12C-ELE-W,S12C,2 
1888,272-S12C-OPT-W,S12C,2 
1888,272-S20T-CRU-W,S20T,2 
1888,272-S20T-ELE-W,S20T,2 
1888,272-S20T-OPT-W,S20T,2 
1888,272-S34Q-CRU-W,S34Q,2 
1888,272-S34Q-ELE-W,S34Q,2 
1888,272-S34Q-OPT-W,S34Q,2 
1892,606-S12C-CRU-W,S12C,0 
1892,606-S12C-ELE-W,S12C,0 
1892,606-S12C-OPT-W,S12C,0 
1892,606-S20T-CRU-W,S20T,0 
1892,606-S20T-ELE-W,S20T,0 
1892,606-S20T-OPT-W,S20T,0 
1892,606-S34Q-CRU-W,S34Q,0 
1892,606-S34Q-ELE-W,S34Q,0 
1892,606-S34Q-OPT-W,S34Q,0 
1908,612-S12C-CRU-W,S12C,2 
1908,612-S12C-ELE-W,S12C,2 
1908,612-S12C-OPT-W,S12C,2 
1908,612-S20T-CRU-W,S20T,2 
1908,612-S20T-ELE-W,S20T,2 
1908,612-S20T-OPT-W,S20T,2 
1908,612-S34Q-CRU-W,S34Q,2 
1908,612-S34Q-ELE-W,S34Q,2 
1908,612-S34Q-OPT-W,S34Q,2 
1909,604-S12C-CRU-W,S12C,2 
1909,604-S12C-ELE-W,S12C,2 
1909,604-S12C-OPT-W,S12C,2 
1909,604-S20T-CRU-W,S20T,2 
1909,604-S20T-ELE-W,S20T,2 
1909,604-S20T-OPT-W,S20T,2 
1909,604-S34Q-CRU-W,S34Q,2 
1909,604-S34Q-ELE-W,S34Q,2 
1909,604-S34Q-OPT-W,S34Q,2 
1913,114-S12C-CRU-W,S12C,0 
1913,114-S12C-ELE-W,S12C,0 
1913,114-S12C-OPT-W,S12C,0 
1913,114-S20T-CRU-W,S20T,0 
1913,114-S20T-ELE-W,S20T,0 
1913,114-S20T-OPT-W,S20T,0 
1913,114-S34Q-CRU-W,S34Q,0 
1913,114-S34Q-ELE-W,S34Q,0 
1913,114-S34Q-OPT-W,S34Q,0 
1918,619-S12C-CRU-W,S12C,2 
1918,619-S12C-ELE-W,S12C,2 
1918,619-S12C-OPT-W,S12C,2 
1918,619-S20T-CRU-W,S20T,2 
1918,619-S20T-ELE-W,S20T,2 
1918,619-S20T-OPT-W,S20T,2 
1918,619-S34Q-CRU-W,S34Q,2 
1918,619-S34Q-ELE-W,S34Q,2 
1918,619-S34Q-OPT-W,S34Q,2 
1930,619-S12C-CRU-W,S12C,2 
1930,619-S12C-ELE-W,S12C,2 
1930,619-S12C-OPT-W,S12C,2 
1930,619-S20T-CRU-W,S20T,2 
1930,619-S20T-ELE-W,S20T,2 
1930,619-S20T-OPT-W,S20T,2 
1930,619-S34Q-CRU-W,S34Q,2 
1930,619-S34Q-ELE-W,S34Q,2 
1930,619-S34Q-OPT-W,S34Q,2 
1931,612-S12C-CRU-W,S12C,2 
1931,612-S12C-ELE-W,S12C,2 
1931,612-S12C-OPT-W,S12C,2 
1931,612-S20T-CRU-W,S20T,2 
1931,612-S20T-ELE-W,S20T,2 
1931,612-S20T-OPT-W,S20T,2 
1931,612-S34Q-CRU-W,S34Q,2 
1931,612-S34Q-ELE-W,S34Q,2 
1931,612-S34Q-OPT-W,S34Q,2 
1933,606-S12C-CRU-W,S12C,0 
1933,606-S12C-ELE-W,S12C,0 
1933,606-S12C-OPT-W,S12C,0 
1933,606-S20T-CRU-W,S20T,0 
1933,606-S20T-ELE-W,S20T,0 
1933,606-S20T-OPT-W,S20T,0 
1933,606-S34Q-CRU-W,S34Q,0 
1933,606-S34Q-ELE-W,S34Q,0 
1933,606-S34Q-OPT-W,S34Q,0 
1935,625-S12C-CRU-W,S12C,2 
1935,625-S12C-ELE-W,S12C,2 
1935,625-S12C-OPT-W,S12C,2 
1935,625-S20T-CRU-W,S20T,2 
1935,625-S20T-ELE-W,S20T,2 
1935,625-S20T-OPT-W,S20T,2 
1935,625-S34Q-CRU-W,S34Q,2 
1935,625-S34Q-ELE-W,S34Q,2 
1935,625-S34Q-OPT-W,S34Q,2 
1943,182-S12C-CRU-W,S12C,0 
1943,182-S12C-ELE-W,S12C,0 
1943,182-S12C-OPT-W,S12C,0 
1943,182-S20T-CRU-W,S20T,0 
1943,182-S20T-ELE-W,S20T,0 
1943,182-S20T-OPT-W,S20T,0 
1943,182-S34Q-CRU-W,S34Q,0 
1943,182-S34Q-ELE-W,S34Q,0 
1943,182-S34Q-OPT-W,S34Q,0 
1949,604-S12C-CRU-W,S12C,2 
1949,604-S12C-ELE-W,S12C,2 
1949,604-S12C-OPT-W,S12C,2 
1949,604-S20T-CRU-W,S20T,2 
1949,604-S20T-ELE-W,S20T,2 
1949,604-S20T-OPT-W,S20T,2 
1949,604-S34Q-CRU-W,S34Q,2 
1949,604-S34Q-ELE-W,S34Q,2 
1949,604-S34Q-OPT-W,S34Q,2 
1960,630-S12C-CRU-W,S12C,2 
1960,630-S12C-ELE-W,S12C,2 
1960,630-S12C-OPT-W,S12C,2 
1960,630-S20T-CRU-W,S20T,2 
1960,630-S20T-ELE-W,S20T,2 
1960,630-S20T-OPT-W,S20T,2 
1960,630-S34Q-CRU-W,S34Q,2 
1960,630-S34Q-ELE-W,S34Q,2 
1960,630-S34Q-OPT-W,S34Q,2 
1965,155-S12C-CRU-W,S12C,0 
1965,155-S12C-ELE-W,S12C,0 
1965,155-S12C-OPT-W,S12C,0 
1965,182-S12C-CRU-W,S12C,0 
1965,182-S12C-ELE-W,S12C,0 
1965,182-S12C-OPT-W,S12C,0 
1965,155-S20T-CRU-W,S20T,0 
1965,155-S20T-ELE-W,S20T,0 
1965,155-S20T-OPT-W,S20T,0 
1965,182-S20T-CRU-W,S20T,0 
1965,182-S20T-ELE-W,S20T,0 
1965,182-S20T-OPT-W,S20T,0 
1965,155-S34Q-CRU-W,S34Q,0 
1965,155-S34Q-ELE-W,S34Q,0 
1965,155-S34Q-OPT-W,S34Q,0 
1965,182-S34Q-CRU-W,S34Q,0 
1965,182-S34Q-ELE-W,S34Q,0 
1965,182-S34Q-OPT-W,S34Q,0 
1982,612-S12C-CRU-W,S12C,2 
1982,612-S12C-ELE-W,S12C,2 
1982,612-S12C-OPT-W,S12C,2 
1982,612-S20T-CRU-W,S20T,2 
1982,612-S20T-ELE-W,S20T,2 
1982,612-S20T-OPT-W,S20T,2 
1982,612-S34Q-CRU-W,S34Q,2 
1982,612-S34Q-ELE-W,S34Q,2 
1982,612-S34Q-OPT-W,S34Q,2 
1991,153-S12C-CRU-W,S12C,16 
1991,153-S12C-ELE-W,S12C,16 
1991,153-S12C-OPT-W,S12C,16 
1991,153-S20T-CRU-W,S20T,16 
1991,153-S20T-ELE-W,S20T,16 
1991,153-S20T-OPT-W,S20T,16 
1991,153-S34Q-CRU-W,S34Q,16 
1991,153-S34Q-ELE-W,S34Q,13 
1991,153-S34Q-OPT-W,S34Q,16 
1993,604-S12C-CRU-W,S12C,2 
1993,604-S12C-ELE-W,S12C,2 
1993,604-S12C-OPT-W,S12C,2 
1993,666-S12C-CRU-W,S12C,4 
1993,666-S12C-ELE-W,S12C,4 
1993,666-S12C-OPT-W,S12C,4 
1993,604-S20T-CRU-W,S20T,2 
1993,604-S20T-ELE-W,S20T,2 
1993,604-S20T-OPT-W,S20T,2 
1993,666-S20T-CRU-W,S20T,4 
1993,666-S20T-ELE-W,S20T,4 
1993,666-S20T-OPT-W,S20T,4 
1993,604-S34Q-CRU-W,S34Q,2 
1993,604-S34Q-ELE-W,S34Q,2 
1993,604-S34Q-OPT-W,S34Q,2 
1993,666-S34Q-CRU-W,S34Q,4 
1993,666-S34Q-ELE-W,S34Q,4 
1993,666-S34Q-OPT-W,S34Q,4 
1998,606-S12C-CRU-W,S12C,0 
1998,606-S12C-ELE-W,S12C,0 
1998,606-S12C-OPT-W,S12C,0 
1998,606-S20T-CRU-W,S20T,0 
1998,606-S20T-ELE-W,S20T,0 
1998,606-S20T-OPT-W,S20T,0 
1998,606-S34Q-CRU-W,S34Q,0 
1998,606-S34Q-ELE-W,S34Q,0 
1998,606-S34Q-OPT-W,S34Q,0 
2002,627-S12C-CRU-W,S12C,2 
2002,627-S12C-ELE-W,S12C,2 
2002,627-S12C-OPT-W,S12C,2 
2002,627-S20T-CRU-W,S20T,2 
2002,627-S20T-ELE-W,S20T,2 
2002,627-S20T-OPT-W,S20T,2 
2002,627-S34Q-CRU-W,S34Q,2 
2002,627-S34Q-ELE-W,S34Q,2 
2002,627-S34Q-OPT-W,S34Q,2 
2009,603-S12C-CRU-W,S12C,2 
2009,603-S12C-ELE-W,S12C,2 
2009,603-S12C-OPT-W,S12C,2 
2009,603-S20T-CRU-W,S20T,2 
2009,603-S20T-ELE-W,S20T,2 
2009,603-S20T-OPT-W,S20T,2 
2009,603-S34Q-CRU-W,S34Q,2 
2009,603-S34Q-ELE-W,S34Q,2 
2009,603-S34Q-OPT-W,S34Q,2 
2012,619-S12C-CRU-W,S12C,2 
2012,619-S12C-ELE-W,S12C,2 
2012,619-S12C-OPT-W,S12C,2 
2012,619-S20T-CRU-W,S20T,2 
2012,619-S20T-ELE-W,S20T,2 
2012,619-S20T-OPT-W,S20T,2 
2012,619-S34Q-CRU-W,S34Q,2 
2012,619-S34Q-ELE-W,S34Q,2 
2012,619-S34Q-OPT-W,S34Q,2 
2019,625-S12C-CRU-W,S12C,2 
2019,625-S12C-ELE-W,S12C,2 
2019,625-S12C-OPT-W,S12C,2 
2019,625-S20T-CRU-W,S20T,2 
2019,625-S20T-ELE-W,S20T,2 
2019,625-S20T-OPT-W,S20T,2 
2019,625-S34Q-CRU-W,S34Q,2 
2019,625-S34Q-ELE-W,S34Q,2 
2019,625-S34Q-OPT-W,S34Q,2 
2021,619-S12C-CRU-W,S12C,2 
2021,619-S12C-ELE-W,S12C,2 
2021,619-S12C-OPT-W,S12C,2 
2021,619-S20T-CRU-W,S20T,2 
2021,619-S20T-ELE-W,S20T,2 
2021,619-S20T-OPT-W,S20T,2 
2021,619-S34Q-CRU-W,S34Q,2 
2021,619-S34Q-ELE-W,S34Q,2 
2021,619-S34Q-OPT-W,S34Q,2 
2027,239-S12C-CRU-W,S12C,0 
2027,239-S12C-ELE-W,S12C,0 
2027,239-S12C-OPT-W,S12C,0 
2027,239-S20T-CRU-W,S20T,0 
2027,239-S20T-ELE-W,S20T,0 
2027,239-S20T-OPT-W,S20T,0 
2027,239-S34Q-CRU-W,S34Q,0 
2027,239-S34Q-ELE-W,S34Q,0 
2027,239-S34Q-OPT-W,S34Q,0 
2031,627-S12C-CRU-W,S12C,2 
2031,627-S12C-ELE-W,S12C,2 
2031,627-S12C-OPT-W,S12C,2 
2031,627-S20T-CRU-W,S20T,2 
2031,627-S20T-ELE-W,S20T,2 
2031,627-S20T-OPT-W,S20T,2 
2031,627-S34Q-CRU-W,S34Q,2 
2031,627-S34Q-ELE-W,S34Q,2 
2031,627-S34Q-OPT-W,S34Q,2 
2036,239-S12C-CRU-W,S12C,0 
2036,239-S12C-ELE-W,S12C,0 
2036,239-S12C-OPT-W,S12C,0 
2036,239-S20T-CRU-W,S20T,0 
2036,239-S20T-ELE-W,S20T,0 
2036,239-S20T-OPT-W,S20T,0 
2036,239-S34Q-CRU-W,S34Q,0 
2036,239-S34Q-ELE-W,S34Q,0 
2036,239-S34Q-OPT-W,S34Q,0 
2044,445-S12C-CRU-W,S12C,4 
2044,445-S12C-ELE-W,S12C,4 
2044,445-S12C-OPT-W,S12C,4 
2044,445-S20T-CRU-W,S20T,4 
2044,445-S20T-ELE-W,S20T,4 
2044,445-S20T-OPT-W,S20T,4 
2044,445-S34Q-CRU-W,S34Q,4 
2044,445-S34Q-ELE-W,S34Q,4 
2044,445-S34Q-OPT-W,S34Q,4 
2045,603-S12C-CRU-W,S12C,2 
2045,603-S12C-ELE-W,S12C,2 
2045,603-S12C-OPT-W,S12C,2 
2045,603-S20T-CRU-W,S20T,2 
2045,603-S20T-ELE-W,S20T,2 
2045,603-S20T-OPT-W,S20T,2 
2045,603-S34Q-CRU-W,S34Q,2 
2045,603-S34Q-ELE-W,S34Q,2 
2045,603-S34Q-OPT-W,S34Q,2 
2049,196-S12C-CRU-W,S12C,2 
2049,196-S12C-ELE-W,S12C,2 
2049,196-S12C-OPT-W,S12C,2 
2049,196-S20T-CRU-W,S20T,2 
2049,196-S20T-ELE-W,S20T,2 
2049,196-S20T-OPT-W,S20T,2 
2049,196-S34Q-CRU-W,S34Q,2 
2049,196-S34Q-ELE-W,S34Q,2 
2049,196-S34Q-OPT-W,S34Q,2 
2065,217-S12C-CRU-W,S12C,2 
2065,217-S12C-ELE-W,S12C,2 
2065,217-S12C-OPT-W,S12C,2 
2065,217-S20T-CRU-W,S20T,2 
2065,217-S20T-ELE-W,S20T,2 
2065,217-S20T-OPT-W,S20T,2 
2065,217-S34Q-CRU-W,S34Q,2 
2065,217-S34Q-ELE-W,S34Q,2 
2065,217-S34Q-OPT-W,S34Q,2 
2068,624-S12C-CRU-W,S12C,2 
2068,624-S12C-ELE-W,S12C,2 
2068,624-S12C-OPT-W,S12C,2 
2068,624-S20T-CRU-W,S20T,2 
2068,624-S20T-ELE-W,S20T,2 
2068,624-S20T-OPT-W,S20T,2 
2068,624-S34Q-CRU-W,S34Q,2 
2068,624-S34Q-ELE-W,S34Q,2 
2068,624-S34Q-OPT-W,S34Q,2 
2083,239-S12C-CRU-W,S12C,0 
2083,239-S12C-ELE-W,S12C,0 
2083,239-S12C-OPT-W,S12C,0 
2083,239-S20T-CRU-W,S20T,0 
2083,239-S20T-ELE-W,S20T,0 
2083,239-S20T-OPT-W,S20T,0 
2083,239-S34Q-CRU-W,S34Q,0 
2083,239-S34Q-ELE-W,S34Q,0 
2083,239-S34Q-OPT-W,S34Q,0 
2084,278-S12C-CRU-W,S12C,4 
2084,278-S12C-ELE-W,S12C,4 
2084,278-S12C-OPT-W,S12C,4 
2084,278-S20T-CRU-W,S20T,4 
2084,278-S20T-ELE-W,S20T,4 
2084,278-S20T-OPT-W,S20T,4 
2084,278-S34Q-CRU-W,S34Q,4 
2084,278-S34Q-ELE-W,S34Q,4 
2084,278-S34Q-OPT-W,S34Q,4 
2091,169-S12C-CRU-W,S12C,2 
2091,169-S12C-ELE-W,S12C,2 
2091,169-S12C-OPT-W,S12C,2 
2091,169-S20T-CRU-W,S20T,2 
2091,169-S20T-ELE-W,S20T,2 
2091,169-S20T-OPT-W,S20T,2 
2091,169-S34Q-CRU-W,S34Q,2 
2091,169-S34Q-ELE-W,S34Q,2 
2091,169-S34Q-OPT-W,S34Q,2 
2095,619-S12C-CRU-W,S12C,2 
2095,619-S12C-ELE-W,S12C,2 
2095,619-S12C-OPT-W,S12C,2 
2095,619-S20T-CRU-W,S20T,2 
2095,619-S20T-ELE-W,S20T,2 
2095,619-S20T-OPT-W,S20T,2 
2095,619-S34Q-CRU-W,S34Q,2 
2095,619-S34Q-ELE-W,S34Q,2 
2095,619-S34Q-OPT-W,S34Q,2 
2103,619-S12C-CRU-W,S12C,2 
2103,619-S12C-ELE-W,S12C,2 
2103,619-S12C-OPT-W,S12C,2 
2103,619-S20T-CRU-W,S20T,2 
2103,619-S20T-ELE-W,S20T,2 
2103,619-S20T-OPT-W,S20T,2 
2103,619-S34Q-CRU-W,S34Q,2 
2103,619-S34Q-ELE-W,S34Q,2 
2103,619-S34Q-OPT-W,S34Q,2 
2107,604-S12C-CRU-W,S12C,2 
2107,604-S12C-ELE-W,S12C,2 
2107,604-S12C-OPT-W,S12C,2 
2107,604-S20T-CRU-W,S20T,2 
2107,604-S20T-ELE-W,S20T,2 
2107,604-S20T-OPT-W,S20T,2 
2107,604-S34Q-CRU-W,S34Q,0 
2107,604-S34Q-ELE-W,S34Q,1 
2107,604-S34Q-OPT-W,S34Q,1 
2125,610-S12C-CRU-W,S12C,2 
2125,610-S12C-ELE-W,S12C,2 
2125,610-S12C-OPT-W,S12C,2 
2125,610-S20T-CRU-W,S20T,2 
2125,610-S20T-ELE-W,S20T,2 
2125,610-S20T-OPT-W,S20T,2 
2125,610-S34Q-CRU-W,S34Q,2 
2125,610-S34Q-ELE-W,S34Q,2 
2125,610-S34Q-OPT-W,S34Q,2 
2132,162-S12C-CRU-W,S12C,0 
2132,162-S12C-ELE-W,S12C,0 
2132,162-S12C-OPT-W,S12C,0 
2132,162-S20T-CRU-W,S20T,0 
2132,162-S20T-ELE-W,S20T,0 
2132,162-S20T-OPT-W,S20T,0 
2132,162-S34Q-CRU-W,S34Q,0 
2132,162-S34Q-ELE-W,S34Q,0 
2132,162-S34Q-OPT-W,S34Q,0 
2134,268-S12C-CRU-W,S12C,4 
2134,268-S12C-ELE-W,S12C,4 
2134,268-S12C-OPT-W,S12C,4 
2134,268-S20T-CRU-W,S20T,4 
2134,268-S20T-ELE-W,S20T,4 
2134,268-S20T-OPT-W,S20T,4 
2134,268-S34Q-CRU-W,S34Q,4 
2134,268-S34Q-ELE-W,S34Q,4 
2134,268-S34Q-OPT-W,S34Q,4 
2137,130-S12C-CRU-W,S12C,4 
2137,130-S12C-ELE-W,S12C,4 
2137,130-S12C-OPT-W,S12C,4 
2137,185-S12C-CRU-W,S12C,2 
2137,185-S12C-ELE-W,S12C,2 
2137,185-S12C-OPT-W,S12C,2 
2137,130-S20T-CRU-W,S20T,4 
2137,130-S20T-ELE-W,S20T,4 
2137,130-S20T-OPT-W,S20T,4 
2137,185-S20T-CRU-W,S20T,2 
2137,185-S20T-ELE-W,S20T,2 
2137,185-S20T-OPT-W,S20T,2 
2137,130-S34Q-CRU-W,S34Q,4 
2137,130-S34Q-ELE-W,S34Q,4 
2137,130-S34Q-OPT-W,S34Q,4 
2137,185-S34Q-CRU-W,S34Q,2 
2137,185-S34Q-ELE-W,S34Q,2 
2137,185-S34Q-OPT-W,S34Q,2 
2140,619-S12C-CRU-W,S12C,2 
2140,619-S12C-ELE-W,S12C,2 
2140,619-S12C-OPT-W,S12C,2 
2140,619-S20T-CRU-W,S20T,2 
2140,619-S20T-ELE-W,S20T,2 
2140,619-S20T-OPT-W,S20T,2 
2140,619-S34Q-CRU-W,S34Q,2 
2140,619-S34Q-ELE-W,S34Q,2 
2140,619-S34Q-OPT-W,S34Q,2 
2141,624-S12C-CRU-W,S12C,2 
2141,624-S12C-ELE-W,S12C,2 
2141,624-S12C-OPT-W,S12C,2 
2141,624-S20T-CRU-W,S20T,2 
2141,624-S20T-ELE-W,S20T,2 
2141,624-S20T-OPT-W,S20T,2 
2141,624-S34Q-CRU-W,S34Q,2 
2141,624-S34Q-ELE-W,S34Q,2 
2141,624-S34Q-OPT-W,S34Q,2 
2142,619-S12C-CRU-W,S12C,2 
2142,619-S12C-ELE-W,S12C,2 
2142,619-S12C-OPT-W,S12C,2 
2142,619-S20T-CRU-W,S20T,2 
2142,619-S20T-ELE-W,S20T,2 
2142,619-S20T-OPT-W,S20T,2 
2142,619-S34Q-CRU-W,S34Q,2 
2142,619-S34Q-ELE-W,S34Q,2 
2142,619-S34Q-OPT-W,S34Q,2 
2147,179-S12C-CRU-W,S12C,2 
2147,179-S12C-ELE-W,S12C,2 
2147,179-S12C-OPT-W,S12C,2 
2147,179-S20T-CRU-W,S20T,2 
