Club Number,Device Description,Serial Number,FedEx Tracking #,Date Shipped,
6319,SM1,227F0A17,560726578694,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578694&locale=en_US&cntry_code=us
6319,SM1,227DF6C1,560726578694,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578694&locale=en_US&cntry_code=us
6319,SM1,2296E630,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,228097A1,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,229ED689,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,227E8C27,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,22E95E97,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,22D83AD6,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,22B66115,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,22B101B6,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,22AFE585,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,22AEA7F7,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,227CE705,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,22A9A04F,560726578606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578606&locale=en_US&cntry_code=us
6319,SM1,22E55A66,560726577595,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577595&locale=en_US&cntry_code=us
6319,SM1,22850218,560726577595,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577595&locale=en_US&cntry_code=us
6319,SM1,2286F767,560726577595,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577595&locale=en_US&cntry_code=us
6319,SM1,22BEF6BE,560726577595,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577595&locale=en_US&cntry_code=us
6319,SM1,22B89A3C,560726577595,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577595&locale=en_US&cntry_code=us
6319,SM1,229FC1D9,560726577595,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577595&locale=en_US&cntry_code=us
6319,SM1,22AE1617,560726577595,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577595&locale=en_US&cntry_code=us
6321,SM1,2388B92D,560726507110,2/16/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726507110&locale=en_US&cntry_code=us
6321,SM1,24B997F3,560726507110,2/16/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726507110&locale=en_US&cntry_code=us
6322,SM1,22E8D074,560726578640,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578640&locale=en_US&cntry_code=us
6322,SM1,22B69551,560726608451,3/22/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726608451&locale=en_US&cntry_code=us
6324,SM1,238EA8CD,560726423445,1/28/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726423445&locale=en_US&cntry_code=us
6324,SM1,22E1CE36,560726578661,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578661&locale=en_US&cntry_code=us
6324,SM1,22E6E248,560726578661,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578661&locale=en_US&cntry_code=us
6324,SM1,22D7B274,560726578661,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578661&locale=en_US&cntry_code=us
6324,SM1,22BD9DB5,560726578661,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578661&locale=en_US&cntry_code=us
6324,SM1,22BC1CC3,560726578661,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578661&locale=en_US&cntry_code=us
6324,SM1,22AF5938,560726578661,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726578661&locale=en_US&cntry_code=us
6324,SM1,228BB4E8,560726597200,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726597200&locale=en_US&cntry_code=us
6324,SM1,228BCCCD,560726597200,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726597200&locale=en_US&cntry_code=us
6324,SM1,22A5AD6F,560726597200,3/17/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726597200&locale=en_US&cntry_code=us
6325,SM1,2282494C,560726580710,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580710&locale=en_US&cntry_code=us
6325,SM1,22864A12,560726580710,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580710&locale=en_US&cntry_code=us
6325,SM1,22920581,560726580710,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580710&locale=en_US&cntry_code=us
6325,SM1,22CFEE39,560726580710,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580710&locale=en_US&cntry_code=us
6325,SM1,2298C65B,560726580710,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580710&locale=en_US&cntry_code=us
6325,SM1,22B251D6,560726580710,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580710&locale=en_US&cntry_code=us
6325,SM1,22B39461,560726580710,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580710&locale=en_US&cntry_code=us
6325,SM1,22B4A701,560726580710,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580710&locale=en_US&cntry_code=us
6325,SM1,22B353F8,560726577584,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577584&locale=en_US&cntry_code=us
6325,SM1,227D4DA4,560726577584,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577584&locale=en_US&cntry_code=us
6325,SM1,22811A3D,560726577584,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577584&locale=en_US&cntry_code=us
6325,SM1,22A25992,560726577584,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726577584&locale=en_US&cntry_code=us
6326,SM1,22EA4222,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,22D7E213,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,22C3E8B4,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,22BDF332,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,22B694BA,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,22A06D6E,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,22AF9F58,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,22B56E0E,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,227C3045,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,228E8FB8,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,22904E69,560726582160,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582160&locale=en_US&cntry_code=us
6326,SM1,22884B00,560726585457,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585457&locale=en_US&cntry_code=us
6326,SM1,228CBA88,560726585457,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585457&locale=en_US&cntry_code=us
6326,SM1,228DE90F,560726585457,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585457&locale=en_US&cntry_code=us
6326,SM1,228FEA2B,560726585457,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585457&locale=en_US&cntry_code=us
6326,SM1,2295D6EF,560726585457,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585457&locale=en_US&cntry_code=us
6326,SM1,22A53864,560726585457,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585457&locale=en_US&cntry_code=us
6326,SM1,22ACDF42,560726585457,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585457&locale=en_US&cntry_code=us
6326,SM1,22B65798,560726585457,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585457&locale=en_US&cntry_code=us
6326,SM1,22B74A1C,560726585457,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585457&locale=en_US&cntry_code=us
6326,SM1,22F78F87,560726585457,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585457&locale=en_US&cntry_code=us
6326,SM1,22BD1CC3,560726585593,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585593&locale=en_US&cntry_code=us
6326,SM1,22B4D8EB,560726585593,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585593&locale=en_US&cntry_code=us
6326,SM1,2284C297,560726585593,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585593&locale=en_US&cntry_code=us
6327,SM1,237F7FE5,542048465713,11/26/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048465713&locale=en_US&cntry_code=us
6327,SM1,237C94F2,542048465713,11/26/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048465713&locale=en_US&cntry_code=us
6327,SM1,228C2BBA,560726580606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580606&locale=en_US&cntry_code=us
6327,SM1,B7F227,560726580606,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580606&locale=en_US&cntry_code=us
6327,SM1,22BB2E2B,560726587438,3/15/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726587438&locale=en_US&cntry_code=us
6328,SM1,22E86FDA,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,22CF2A15,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,22CE366E,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,22C54C1E,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,22BFAF54,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,22BE4CD8,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,22B94B4E,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,22B60971,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,22B1C425,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,22A64BA5,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,228E8657,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,227F619C,560726582653,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582653&locale=en_US&cntry_code=us
6328,SM1,22EACC5B,560726585505,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585505&locale=en_US&cntry_code=us
6328,SM1,22E0230E,560726585505,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585505&locale=en_US&cntry_code=us
6328,SM1,22DAC06C,560726585505,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585505&locale=en_US&cntry_code=us
6328,SM1,229C969B,560726585505,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585505&locale=en_US&cntry_code=us
6328,SM1,228582AF,560726585505,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585505&locale=en_US&cntry_code=us
6328,SM1,22873CE9,560726585505,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585505&locale=en_US&cntry_code=us
6328,SM1,22888ECC,560726585505,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585505&locale=en_US&cntry_code=us
6329,SM1,23862905,542048584582,1/20/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048584582&locale=en_US&cntry_code=us
6329,SM1,23809E7E,542048584582,1/20/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048584582&locale=en_US&cntry_code=us
6329,SM1,22DAE57D,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22D9BE52,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22D714D7,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22BE430A,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22BBA5F9,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22B620AA,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22B3A535,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22B14E43,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22ADADD4,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22A34008,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22922A25,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,228A9F41,560726580948,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580948&locale=en_US&cntry_code=us
6329,SM1,22850E53,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,228DB669,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,2293559A,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,22939C59,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,22A93A87,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,22B65813,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,22E234F2,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,22DB4212,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,22BFDE89,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,22BA9591,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,22BAEC04,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,22BB48C9,560726582149,3/11/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726582149&locale=en_US&cntry_code=us
6329,SM1,228F2952,560726585402,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585402&locale=en_US&cntry_code=us
6329,SM1,229F4A65,560726585402,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585402&locale=en_US&cntry_code=us
6329,SM1,22D3DAE7,560726585402,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585402&locale=en_US&cntry_code=us
6330,SM1,2283BE87,560726580694,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580694&locale=en_US&cntry_code=us
6330,SM1,22D9BF3E,560726580694,3/10/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726580694&locale=en_US&cntry_code=us
6330,SM1,22BF5AE7,560726585468,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585468&locale=en_US&cntry_code=us
6330,SM1,22BE13CB,560726585468,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585468&locale=en_US&cntry_code=us
6330,SM1,228BBAB0,560726585468,3/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726585468&locale=en_US&cntry_code=us
6331,SM1,237BEFC8,542048516166,12/15/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048516166&locale=en_US&cntry_code=us
